sine,cosine,class
0.6813058442065387,1.3077469496060266,False
0.9261849128616318,-1.0587258851216985,False
0.7433913255711151,-0.7063859425002762,False
0.24173538927231158,-0.9277014019499238,False
1.1460714854118983,-0.9786013407496168,False
0.8307738280074786,-1.4826762798677688,False
-1.4029557002852577,-1.3942985882453676,False
0.2354160256647218,2.606229759067011,True
-0.7714775481869066,-0.7993708800127601,False
-0.4758373630007361,0.20372692990531427,False
-1.744121645313824,2.240327811686166,True
-1.0268808584814073,-1.4103331516734083,False
-1.4052061364126005,0.7838306249730698,False
-0.8229565022468556,0.2460828027847507,False
-0.960854121022811,0.5318118885489851,False
-0.938069310963551,0.4215311274541213,False
-0.5971633771295415,0.8015750735940183,False
-1.2275653607861559,0.4664078968030154,False
0.5762513841880514,1.6100381969573103,True
0.06100804480537031,-0.938069310963551,False
0.6613382886452441,0.6874317673110489,False
0.9695323988802156,0.8583733008218979,False
0.12682775445054595,1.1199553172464565,False
0.41933951664302715,-0.15720583522800344,False
0.892569670768593,0.6613382886452441,False
0.7109118050700676,-0.7350375110189717,False
1.086349263444088,0.12682775445054595,False
1.306768392997457,-0.19719323367391822,False
0.5434020964032803,-0.5157269880772923,False
0.17222708906174866,-0.777822520340721,False
-0.019811893577488374,-1.6368916028497944,False
-0.03213131516905557,-1.4620327694751558,False
-1.38695244788416,0.5434020964032803,False
-0.29221829696070145,-1.1591969127093822,False
0.0004900783551838872,0.05519299089629448,False
-1.3203038794959996,2.565714087372656,True
-0.18784745456233531,-0.010865300179985188,False
-1.6356190324150253,0.7568157974768217,False
-0.9404871902397334,0.48305277925649487,False
-1.3135753747927101,0.16431651268383812,False
-0.47387474021716036,1.090706563477656,False
0.7417078526069865,0.27393622135215956,False
-0.6158666814545233,0.8782835223401478,False
-0.14817487297105003,1.3982639836860433,False
0.14559316116177054,1.9790503190220168,False
1.2100593318914115,0.5849862533755472,False
0.5328860594620933,0.9453893759194435,False
1.3731433181556112,-0.14817487297105003,False
1.6299867454017498,0.5411586944121805,False
-0.3122537356357624,0.21857813223352576,False
1.9763558790610292,0.37144943198381053,False
0.9654741705840879,-0.6069244431443601,False
0.9384851080865629,-1.5083179733236378,False
0.6633316777173578,0.0013361711659356512,False
0.6929229823015817,-0.493143186391985,False
0.1949759497471494,-0.8667661481443991,False
0.21095791538498965,-1.378388337453735,False
-0.27724387195881145,-1.8680834070089725,False
-1.2186398526053477,-0.7681491820759665,False
-1.0889818849610666,-0.49747592004566565,False
-1.6770866284102022,0.21095791538498965,False
-1.2514418193242711,0.19466076769422258,False
-1.5136074736700367,-1.2186398526053477,False
-0.9555890584377263,-0.15919482713357758,False
0.048827258793436745,1.1020897830154541,False
-1.2112144620135736,0.8367001029322242,False
-0.25447977272793404,0.6404451645598582,False
-0.22844407374743325,-0.9555890584377263,False
0.09308821825614927,2.607481776067085,True
0.5499316983841331,1.061224406378399,False
-0.09370267614765793,0.8670852306136151,False
0.5438336794734765,-0.5808447284004008,False
1.7071120405029299,0.5808959129492651,False
1.7380714356298943,-0.034314956370146976,False
0.7970506836116348,0.2570301770720884,False
1.0855748488249262,-0.9151741775020397,False
1.5535058173075673,-0.3939790616739219,False
1.302819268012771,0.00033868777933621086,False
0.8924345966818992,-0.49465085185711605,False
0.7938794909733934,1.0855748488249262,False
-0.664244111134422,1.5535058173075673,False
-0.44988419683900494,-1.003326720460691,False
-0.678188504303046,0.8924345966818992,False
-0.5992359845066171,-0.5008538756618258,False
-0.5010912089599694,-0.404034527449875,False
-0.26094985644947566,-0.2939620732761642,False
-1.90398181052384,-0.07949793279420185,False
-0.956392674552121,-0.37998978716494186,False
-0.520913216153294,-0.759820244887733,False
-0.49805423251830727,0.9830171347855299,False
0.02466951687646779,0.12349342642119221,False
-0.10880323343280734,0.07931192951374821,False
0.5312144084288597,1.0656966579721006,False
0.6833500339928955,0.4059617766434216,False
0.5720196612072842,0.663091203762268,False
0.40875944846155765,2.0889708077936713,True
-0.7047684381744823,-0.2708272734905144,False
0.43030110567995616,0.9882363385147515,False
1.445886141708455,-0.26413343708184084,False
1.7333480035068445,-0.38965066655346353,False
1.3171350181003514,-0.3788287422774247,False
0.327102341010593,-0.6026952375706439,False
0.9636548475792506,1.445886141708455,False
1.1525389450824624,-1.4384314187192615,False
0.2565247446652561,-0.5170844948824165,False
-0.5219881781369383,-1.7335827861975988,False
-0.4400338430545931,-0.782315637274298,False
0.07762620523634911,1.1525389450824624,False
-0.5354494456218256,-0.4950055050682469,False
-1.042061704033016,-0.9900446968581964,False
-1.1185753560478933,-0.5424170310344547,False
-1.4335540947639736,2.1252320054391727,True
-1.3659061479754713,-0.5354494456218256,False
-1.2745893363712308,0.28152190000148747,False
-1.1431430993466452,0.9342919131456374,False
-1.178308890571036,1.9860425448777066,True
0.22164999681791286,0.7065308108857993,False
-0.4189582541562605,0.614236561470715,False
0.036931013042490315,1.3447861045449416,False
-0.028662412007718463,0.000830123834833385,False
-0.2691532779057799,0.22164999681791286,False
0.9474645677929572,1.1318012157349682,False
0.6611129745600971,1.181101804650363,False
1.9021271467542415,-0.028662412007718463,False
1.6001773122541507,-0.12373720958586759,False
0.6805640929730957,-0.5790863726233918,False
0.6435478631613447,-0.9112918250571815,False
1.3236855861270298,-0.2628772829788068,False
-0.14686255055989217,-0.764423794598127,False
0.7165292336668523,-0.8826096440981769,False
0.08088320333300691,0.025400641879846475,False
-0.28696393285479416,-1.00296501379706,False
0.016831394100999097,-0.8620063090759935,False
-0.3496781138063738,-0.09894516824857136,False
-1.821847979837244,0.08088320333300691,False
-1.459773614091231,-0.9868797655250725,False
-0.3784508144187596,-0.5586923895774765,False
-1.0324818964540448,-0.128424397733843,False
-1.3943254885730307,-1.821847979837244,False
-0.15838087821337488,0.07379487748464453,False
-0.4996089536510365,0.9640647061639647,False
-0.2945586957895657,0.5514805356448285,False
-0.16919851568069005,1.2366183839973826,False
0.6749994726634745,-0.15838087821337488,False
0.15414926504074786,1.3052827935459685,False
-0.41913455668899696,-0.2945586957895657,False
0.6348951608660481,-0.16919851568069005,False
0.7529133830080178,1.262698535147269,False
0.8683040692019094,1.114209518332133,False
0.2588458748938871,-0.41913455668899696,False
1.6699199100463433,-0.2106984492738027,False
0.8710059485233731,0.36367666816221433,False
1.3246807371836526,-1.4959947055315896,False
1.5663003580124886,-1.6487443239119997,False
-0.01087781102655394,-0.7423869003808353,False
-0.3109942137500178,0.8710059485233731,False
1.4036256896665913,-1.3110490725500252,False
0.2987589616397726,1.8416743184446795,True
-0.42686766505899965,-0.0007151533146897426,False
-0.5872983218119157,-0.7344533766231987,False
-1.2459301469369255,-0.5863853227710341,False
-1.4542818673682747,-1.355742888156644,False
-1.1797443298980155,-0.42686766505899965,False
-0.40896263617546114,-0.13508732631925222,False
-0.33927660426095585,0.00980038695575447,False
-1.4917908574482626,1.0418736784710099,False
-0.6709658655522462,1.2887421512298927,False
0.5165643716483233,0.34822550659982554,False
-0.03255100105679057,-0.33927660426095585,False
0.2400727460225442,0.9794749744125473,False
-0.09198985517780373,1.3360730482904861,False
0.7997868639647077,0.974731875374062,False
0.27698697173618747,-0.03255100105679057,False
0.10827070028800045,0.08710379652800793,False
1.5085834805833123,-0.09198985517780373,False
1.177513192112555,-0.5771702641527633,False
0.018486463055191527,0.19237861802766143,False
1.0761943876813018,0.10827070028800045,False
1.125161000130924,-0.5002617426642927,False
0.5457424023476611,-0.7269808913346907,False
0.9845034457476771,-1.2449887992611046,False
-0.8330036376009161,-0.7276285794905866,False
-0.5264201263696007,1.125161000130924,False
-1.2446541824110728,0.5457424023476611,False
-0.3158173283305822,-0.6598488651686552,False
-1.2121935097700778,-1.563186711747646,False
-1.727763024737267,-0.6735453899919249,False
-1.3122532821672617,-1.0086689049260444,False
-0.47065531839776564,-0.159969618902547,False
-0.6239291699684753,0.4450125780189053,False
-0.5517332483729094,-1.727763024737267,False
0.41122824313452644,-1.3122532821672617,False
-0.3275664564857275,1.715839088419721,True
0.7496422302144787,0.7262833416671608,False
-0.21729307409867454,0.8380833066431141,False
0.45573700066853795,0.41122824313452644,False
1.0234511948458593,1.2578013203026512,False
0.590593193973534,0.6058500794271372,False
0.344700638289145,0.9042789678880638,False
1.4986570708679623,-0.5093556202655598,False
1.1479566691584975,-0.33230309182380524,False
0.8777765451985906,-0.6544306706211582,False
0.8820877488134538,-0.6932943316485164,False
0.9674949457697467,-0.6830194788215987,False
0.18923754667722398,-0.9764917800899356,False
0.818449454691905,-0.78494605731307,False
-0.34912757966772445,-0.5157115299131717,False
0.32642582371764195,-0.903470099869369,False
0.19268158669195962,-1.2893149292063903,False
-0.7988442042748599,-1.798602149937652,False
-0.264072011380005,-0.9187661764025303,False
-0.9421362821256273,0.32642582371764195,False
-0.8618884522831028,0.7301309467734595,False
-0.9855658454900502,-0.7988442042748599,False
-0.5255326919494969,0.35910394687076297,False
-0.9744339947953863,0.2915623739938469,False
-0.19033668886290328,0.7848100388461865,False
-0.4600076123062449,0.1449629499999293,False
0.20039374671116023,0.5163785037171309,False
-0.07641871205145899,1.2136044574658902,False
0.4334627457214285,1.9063819899274592,False
0.343601080996199,-0.4600076123062449,False
1.1332403277560616,0.8775997382503624,False
1.3796158063525858,0.44041233483789777,False
0.7808709734555664,0.3193275820649834,False
0.7298383045458559,-0.6743419610555105,False
0.5482824145297289,-0.2039119503677182,False
1.332619052270068,-0.4498415878620422,False
0.4025801853123627,0.7808709734555664,False
0.08655176838874523,-0.4920211737011382,False
0.8860653545424301,-1.1726899915073854,False
0.29023144812211127,1.332619052270068,False
0.4972622022954091,0.4025801853123627,False
-0.8055859662606686,-0.29398749342613484,False
-0.6018333317810408,-1.3791225664903681,False
-0.5707815872283313,-1.2698276763447967,False
-0.7801457665684465,-0.2566688014536154,False
-0.9794610396518411,0.21390764307537458,False
0.20036435387038865,0.5277393792385036,False
-0.32706563358319773,0.8034238173352475,False
-0.36848632739875786,-0.7801457665684465,False
-0.268340998938069,0.368191036460631,False
0.12633713493561843,1.3234362806009248,False
0.14998536139743351,1.7417894288762326,False
-0.8221583073122611,1.2498555094893062,False
0.0768360205373266,0.5478110673225511,False
0.7124195627219063,1.263993058732757,False
1.4578869622195914,0.14998536139743351,False
0.5162609060229437,-0.8221583073122611,False
0.45463426833162024,-0.006589038432439687,False
2.0976577256050297,-0.15452722716995215,False
1.2255214133507224,-0.23724546106953603,False
1.1752374647270842,-0.20932740492813473,False
0.3817183579712188,0.022276705906024707,False
1.2227561281396855,-0.6126269095006381,False
-0.8451737037334748,1.2255214133507224,False
-0.3613093425442474,-0.8578135126549105,False
-0.1692658700929679,-0.440830431478511,False
-0.3222212458579948,-0.02754321868606191,False
-0.22740038553992453,-0.9930461641608703,False
-0.36459272836097517,-0.3613093425442474,False
-0.4404751258466417,-0.1692658700929679,False
-1.0376489703685092,-1.0826103909910472,False
-0.8834567287734096,-0.8244199068180199,False
-1.0093496159270383,1.0050266762831037,False
-1.2688624819677008,-0.4404751258466417,False
-0.6094043362554582,1.3526112309518232,False
-0.2312638607775793,1.4251210474461464,False
0.026631135317861626,1.7282858096598743,False
-0.1878931171091139,0.46404288005693706,False
-0.020304836145976973,-0.6094043362554582,False
0.9452540486891583,1.5802381472572185,False
-0.2137193238068159,1.2757821644800365,False
0.8687004413394405,0.7913509331783697,False
1.041472755967982,0.45443797318193546,False
0.26161373564269874,-0.49013835554028423,False
1.6198706751563392,-0.2137193238068159,False
1.516899861646676,-0.8665062154769825,False
0.29146160568185603,1.041472755967982,False
0.005555181407194465,-0.5962020665112708,False
0.21988972475209123,-0.9984653397921582,False
-0.10244188412748836,-0.4941280305216413,False
-0.6507062295161058,-1.4119824914831103,False
-0.6245498076689848,-1.4090054830123897,False
0.2685169280578009,-0.5508405139687483,False
-0.29130432385994026,-0.4764072219841237,False
-0.1772835540525055,-0.6389173801290334,False
-1.571581681513138,0.3462670468705385,False
-0.8415849194673879,0.06688533138987823,False
-0.8228323795392666,0.06061419722347994,False
-1.07444467754526,0.4460140299001985,False
-0.11385381274636208,0.8245594814595402,False
-0.2875953350300501,-0.8415849194673879,False
-0.8610702121580671,-0.11237452899648548,False
-0.08406237345088947,1.0648396802940163,False
-0.22665053559717033,1.010789899381854,False
0.9364253856065866,0.8917984054259855,False
0.5099786280135876,2.1949638296380156,True
0.7014317637684883,0.9845963473210606,False
0.8825902505084989,0.4133120744291079,False
-0.4412429493239458,0.9364253856065866,False
0.5837898379508258,-0.7671125722354902,False
0.7583546166339744,3.323744156418304,True
1.6149235050930593,0.8825902505084989,False
0.17374069606088233,-1.1699751511913727,False
1.1447758444888563,0.5837898379508258,False
-0.3801341783877289,-0.6326014649140398,False
0.38863916326327236,2.2636063867200233,True
-0.8042910643903987,-1.313715237610754,False
-0.6393966036522893,-1.192042051050968,False
-1.152940622289449,-1.3090170582773841,False
-0.9581243670961822,0.38863916326327236,False
-0.5980001310341432,2.2590962336889198,True
-1.2781618089894977,-1.272739310797212,False
0.3255593306003265,0.158052367498374,False
-0.9508753029939983,2.472372399275065,True
-0.3797522572128681,0.09639817793938255,False
-0.7218375801472627,1.0389928927335663,False
-1.71634535563052,0.7652049299032146,False
-0.45676662233895354,0.8785956066908454,False
0.7102020957153234,1.7105117111134334,False
-0.33672236870830047,1.0184805576577596,False
0.8619306296201777,-0.019898707553105854,False
0.5906909822870998,1.9363872800562838,True
1.345477869088739,0.13894134003957917,False
0.8063124842545262,-0.2957098262739094,False
0.975500953244181,0.8619306296201777,False
0.4297022938810251,-0.031283741048451,False
0.36611611876690436,-0.9453532733045842,False
0.9097288059920963,-0.8044857473205803,False
0.257208407853235,-0.25492387680309236,False
1.252246871296876,0.03481349389546173,False
-0.3929661153567091,-0.48062258607085706,False
0.02545447244789245,-1.1522889209627918,False
-1.826386210522668,-1.2470732542797585,False
-0.46795302949252837,-0.7187760025330514,False
-0.5017179795417614,-0.5256081363611544,False
-1.1959011800078696,-0.6689717204579444,False
-1.1134575942209803,-0.005371711657740846,False
-1.3208532546921357,0.6802649081387115,False
-1.678448443349446,-0.5017179795417614,False
-0.16296993488701295,0.23891484825192494,False
-1.5273783719092235,0.5388635323907534,False
0.16776242305742356,1.1751571001711685,False
-0.2693991337820808,0.06475638670028805,False
0.9641998398014254,1.0790773524764485,False
-0.07133821879679153,0.1524886156392834,False
-0.16150993839585615,0.23975191993542555,False
1.2762731324389294,0.7404225127521286,False
1.3271144350387865,0.9641998398014254,False
0.357044467596243,-0.6168245871359133,False
0.9893426981304423,-0.1184592153001786,False
0.3245215145336271,1.2762731324389294,False
0.5049028081531693,-0.8859236214803243,False
0.6877377345181793,-1.1369461267878131,False
-0.06401358099259308,-0.609845596172053,False
0.739037929939016,-1.0631431221099,False
0.05325125009198956,-1.0082570312502157,False
-0.14106555586731506,-0.9815865330660732,False
-1.4275738277832373,-0.11215078006879664,False
-0.082554326860805,-0.18790459403886128,False
-1.2658184916227406,-0.29352120305779883,False
-0.61866695090843,-0.5645386089966037,False
-0.8281612929099289,-0.5883212136221041,False
-1.6369856198452593,0.3019328211784229,False
-1.892173463818688,1.5010362629508598,False
-0.9487414594337715,-0.61866695090843,False
-0.9000980301034679,1.0260923022293627,False
-1.2034778978459635,1.066893342961533,False
0.18756849759596905,1.0443074611709093,False
0.9253431306070995,0.48579660087647414,False
0.5803494918755563,1.0948846838530024,False
0.29705768508577945,-0.2821902326114861,False
1.0102712983584379,0.799193184488206,False
0.9259299708202711,0.15899332254943055,False
1.277501174657706,1.0881504017816706,False
1.197057046046936,0.1520337240139063,False
0.703883840903351,-1.0117293808565906,False
1.123772204494884,-0.6764252223130313,False
1.0096043896494786,1.277501174657706,False
1.2633150025096878,-1.1731512652195384,False
0.2952628919714275,0.703883840903351,False
0.003047547174726273,-0.6824655729337006,False
0.20464371544899315,-1.6340768852540841,False
-1.4611248641935997,1.2633150025096878,False
-1.0519459527092614,-1.3739173484286167,False
-0.5098422002613134,0.09463316309651026,False
-1.1187458449492707,0.20464371544899315,False
-0.3395189083604725,-0.1430984054108616,False
-0.47183163014435925,-0.4915262305902256,False
-1.6584026373308396,0.8374312064242856,False
-1.3191567576149543,1.7144110411344073,False
-1.4946358752250446,2.0338328222224957,True
-1.038236571367219,0.7464784479252525,False
-1.3729074318264294,-1.6584026373308396,False
-0.07749283236444802,0.9179309744595368,False
0.25737157591870874,1.8598279944263885,True
-0.016202868052918484,1.5060305358793409,False
0.8505982390420438,1.5509465429394271,False
0.2777371752481934,0.09831191819286578,False
1.0897688344039438,-0.28265902654959296,False
1.3293509906815528,-0.6381497580877655,False
0.8864420718800552,-0.19068424104883236,False
0.7068590198249904,0.2777371752481934,False
0.7399440694880575,1.0897688344039438,False
-0.01333432759547959,-0.735648007049234,False
0.07609788800856501,-1.206808525374418,False
0.40091610395395827,-1.4437411574752606,False
0.1712234471239118,0.16953015146327055,False
-0.3777407327159666,-1.4960044527496479,False
-1.114616643861189,1.995983349595981,True
-0.8644604803350399,0.2402316732126113,False
-1.4789908314497473,-0.3448737814346169,False
-1.011702104403855,-0.17498048821890394,False
-1.3119136682832648,-0.23402684218669545,False
-0.46222001273458424,0.48379399820351654,False
-0.46872462566162043,1.4410105243207207,False
-0.4004379227440582,0.5729491387456896,False
-0.34298373888809613,1.0140986129890077,False
-0.07360556061501966,0.6238881876711285,False
-0.3545801098755677,1.8674666335740895,False
0.25691583519872246,0.10320069461851988,False
0.7547944495040828,1.49977481477761,True
0.9521114714943298,1.1828700549617128,False
-0.034799899623719766,-0.17223605848471535,False
0.5920479973260662,0.25691583519872246,False
0.7516664015079424,0.39206768966181504,False
0.9824414960932996,-0.16702328110210668,False
0.4626565250225481,-0.4811259142813364,False
0.35592716783276873,0.07783332074141447,False
0.20812151694446446,2.1827354265199426,True
1.3565049720465916,-1.1293775898351772,False
-0.03900204442520051,0.4626565250225481,False
-0.747014080489284,-0.9125174246704829,False
0.3400112993319671,-1.011798761702796,False
-0.7410475611184483,1.3565049720465916,False
-0.7041153529309288,-0.1960422825790537,False
-1.7602811780140764,-0.33488346539977126,False
-0.6664616376316728,-0.7298020494110679,False
-1.394150091296937,-0.7410475611184483,False
0.11041716924266609,0.46481012463372356,False
-0.3659897658127925,0.7792803664624716,False
-0.06681344657677057,0.5097064147679812,False
-0.5542877869889995,0.26353603368191925,False
0.015993089320277626,0.11041716924266609,False
-0.37295264173042214,0.2802532204410385,False
0.6349269998945499,0.7054181161990636,False
-0.19064701922056576,1.5324201171187486,False
0.8161809200223259,1.731359994997295,False
1.1387513703132481,0.8184522808563126,False
0.6335092380972711,-0.44638067680484167,False
1.3097509786659747,0.5137648605174264,False
0.9899858862912306,-0.9026428763311181,False
0.5791493727029762,-0.23012630165886824,False
0.8299924964464471,-0.9625525243432107,False
1.4177153447425397,1.3097509786659747,False
-0.13328702720581692,-1.842842354940597,False
-0.18291951518933838,0.5791493727029762,False
0.323801579385639,-1.550837398447693,False
-0.4016763236614498,-0.9092723961091408,False
-0.2891911171503497,-1.4782592247961828,False
-0.8960904143915114,-0.3406920750950291,False
-1.3150567879599584,-0.5186591294966654,False
-0.7040696616659018,-0.5812021807281617,False
-2.4548680499931335,0.2819986886033241,False
-1.659328711550578,0.5416137258696038,False
-1.2502987733658062,-1.3150567879599584,False
-1.1337844499835588,0.7815231675604118,False
0.45471948093461223,1.4054381773869653,False
-0.24468743030636844,1.2555589696953433,False
-0.21409165554036,0.6000225237849028,False
0.4296666369118392,0.19831978675423645,False
0.7433146213135942,-0.11197729892126396,False
0.9274515160945862,2.132489673600654,True
0.8825682593210336,-0.21409165554036,False
0.5691240500407586,-0.31839987321353636,False
1.5669844019512165,0.27521757202945885,False
1.5533939965002612,0.9274515160945862,False
1.0092340524042203,-1.1008543181715225,False
0.5553113457071083,-0.657155634473639,False
1.2973383361556774,-0.33250690233608937,False
-0.47072824950970144,1.5533939965002612,False
0.33370704504649473,-1.5764082964544688,False
0.07994069792068131,-0.5753626839053785,False
-0.4409434506508936,1.2973383361556774,False
-0.9095121745396105,-0.7491237751341031,False
-0.9497937263367457,-0.4982565462198374,False
-1.533554761301469,-0.24288954839850502,False
-0.07911069889655387,0.717373331743421,False
-1.3064552778235856,0.7077497965127487,False
-1.1993694914717128,-0.694028398399589,False
-1.1109682806471708,0.3798485744501172,False
-0.7577537030475215,0.23433643355583494,False
-0.22246141348556003,1.1334487208413098,False
-0.3040749148095747,0.5881715068276867,False
0.3200526375728044,1.8437031209521686,False
-0.2900291002464621,0.32096352029920894,False
-0.04676204328879402,0.8913321563972586,False
0.8954232319666767,-0.3040749148095747,False
0.9646340004414219,0.3200526375728044,False
0.21069154841630455,0.20313128989842524,False
0.8578811420001361,0.46098443950785895,False
0.39983919294726933,-0.22144378251820124,False
1.493823085410454,0.9646340004414219,False
1.5917338933012999,2.0748533558807813,True
-0.006211830849386368,-0.8302988478722486,False
0.9803866966668955,-0.7247912424976342,False
-0.2502981451244234,-0.6613974540770016,False
0.19115572723693938,-0.5018920839620127,False
-1.2510219053448706,-0.3740746590404481,False
-1.25183173534268,-1.1462489866208432,False
-0.17618159959639623,-0.6333771620453701,False
-0.962453223025484,-0.9418857937027786,False
-0.5857859942553704,-1.2510219053448706,False
-0.023346397239675132,1.8634352745875633,True
-1.2093504061194176,0.6326632567645634,False
-1.201014654357985,0.15250640196472676,False
-0.41898405958031254,0.5711299232147478,False
-0.4928385286246195,-0.023346397239675132,False
-0.3011329077922657,1.130311557904634,False
-0.37130718370952376,0.4273409776857865,False
0.027951416426809955,1.4361312243621196,False
1.0105831787709025,1.5853651162115918,False
1.4977258304185797,0.40706990878718136,False
0.9363424363420003,1.5353194261129441,False
0.9055274509297572,0.532544221062919,False
1.4629634091777206,1.0105831787709025,False
0.7315196501032142,1.4977258304185797,False
0.7544729420545788,0.9363424363420003,False
0.5899489352276763,0.05003421523102991,False
1.1597692640360209,-0.15285392899934958,False
0.15424237980785155,-0.3761370398061399,False
0.7325371866662757,0.7544729420545788,False
-0.19685569702947403,-0.8871914895548234,False
-0.3155931654870596,-0.5300591796991314,False
-0.024038432534556342,-0.8750109840134456,False
-0.9221281640911938,0.1430330448341558,False
-0.5985074135426438,-0.19685569702947403,False
-0.5837516658841109,0.0008368580749386623,False
-0.06746516069121622,-0.26448969998344135,False
-0.8549794753797116,-0.48185061121869455,False
-0.2349072236743972,0.3732819196450641,False
-0.024560736426168628,0.01151197823534622,False
-0.8153603477535777,0.5557726571482609,False
0.2215966762680761,0.6864800359800761,False
0.06575979814747794,0.5828618548513596,False
-0.009523626233762572,1.0899045776819287,False
1.1445479951222834,-0.8153603477535777,False
0.36321542025053116,1.5053915403190439,False
0.818136141376513,1.0971503377758853,False
0.8714525511633586,0.435739023500673,False
1.410419332779544,2.2014012317077274,True
1.294109531368465,-0.8578820426618022,False
0.9820583219688985,0.818136141376513,False
1.714252508273628,-0.5966499927280208,False
0.09383920304616233,-0.5507939302412129,False
0.7903222155074082,-0.21821162995663534,False
0.48828290900535265,-1.16969496972673,False
0.11448563319506612,-0.8746326307432313,False
-1.491808132816308,0.09383920304616233,False
0.06762900122223803,-1.3147714152725107,False
-1.2923932502074433,0.48828290900535265,False
-0.18474391539594504,0.11448563319506612,False
-0.2569440007452811,-1.5270914073027626,False
-1.526213707488893,0.06762900122223803,False
-0.571531729854776,0.4606599741560451,False
