0,1,2,3,class
True,True,0.4711390062059979,0.18265181528381458,0
False,False,0.9072170096828353,0.6728890810344934,1
False,False,0.7328699933087686,0.707487948955669,1
True,True,0.7562438883949226,0.9646714636540094,0
True,False,0.9712157977690264,0.5509585789069824,0
True,True,0.8524713238181512,0.7975750917611192,0
True,True,0.5832502185606657,0.2614394312836419,0
True,True,0.8443566879120838,0.6169679105034462,0
False,True,0.48073332923047185,0.2338725149396509,1
True,True,0.5986862105425694,0.7935367936608902,0
True,False,0.055288945446624216,0.6261276915700533,0
False,True,0.9037289183759682,0.7037472195054217,0
True,False,0.6502838134516163,0.9075402681690397,1
True,True,0.2941994136991789,0.6978536289620124,0
False,True,0.7684240141378414,0.5245164192155211,0
True,False,0.5667021226884666,0.6419651014009355,1
True,False,0.5293223270099937,0.5205956506448913,1
True,False,0.8467526181059953,0.5995573750123329,0
False,True,0.6150768043523739,0.32167458705265217,0
False,False,0.23808456411117485,0.1490117063594989,1
False,False,0.6869873225500119,0.35950144783764526,1
False,False,0.9563060273724008,0.9231101740039138,1
False,True,0.9660021739870056,0.8559644974843972,1
False,True,0.2153644037980904,0.7218483759594155,0
False,True,0.31105104718094834,0.8986188092181558,1
False,False,0.20433487629020386,0.4907571380569813,1
False,False,0.24515452997396814,0.03435203749448679,1
True,True,0.9639983967892307,0.4444657328010565,0
False,True,0.3476800357536608,0.010719044995810112,0
False,True,0.25515637925612134,0.2770081606948904,0
False,True,0.35298058027241963,0.32359286462294046,0
False,False,0.8752215863992149,0.9432072854953014,1
True,True,0.3094377547050926,0.6244226817105432,0
True,False,0.6838054525167002,0.8759287820211294,1
True,False,0.9535560117463449,0.8966578473930901,1
True,False,0.21384187037763103,0.8881010439096917,1
False,False,0.27751892724327865,0.8384213146398197,1
True,True,0.8924719893202969,0.7225828969099689,0
True,True,0.563725869759442,0.9725559486518557,0
False,False,0.7554555033282304,0.5294799377448193,1
True,False,0.5906479195904872,0.15026930785551995,0
False,False,0.012258912993206361,0.10384434641527374,1
True,True,0.061258547058236856,0.8162359306689618,0
True,False,0.03933210618412131,0.9931964745181902,1
True,False,0.5012614982236764,0.34156850977072395,1
False,False,0.960930898837439,0.45463086710667955,1
False,False,0.3465216353093086,0.9963881036559818,1
True,False,0.8596500554021065,0.010737485016169779,0
True,False,0.5633926069376777,0.6550838524244103,1
True,True,0.42904412297936656,0.9851162805465592,0
True,False,0.009608552773323176,0.11907355316621215,0
False,False,0.29301661243805777,0.0525818914833186,1
False,False,0.17195656721037444,0.903292490919478,1
True,True,0.40457280595064293,0.16994375050933908,0
False,True,0.23639377665280303,0.11614654787888345,0
False,False,0.28813956478170466,0.4198840248546025,1
True,True,0.2726380374968559,0.40131982829730384,0
True,True,0.35079092120908195,0.24874629172941587,0
False,False,0.8957221955274334,0.10184148618350075,1
True,True,0.05725214017764979,0.698337895565338,0
False,False,0.44963447844954807,0.33600402659633943,1
False,False,0.3936592167169226,0.8721314437568358,1
True,False,0.10195133659785371,0.6458599184408521,0
False,True,0.4934225719367995,0.316683438684195,1
False,False,0.10974666422835666,0.1644628512826335,1
False,False,0.4108467376339914,0.41250032116578994,1
False,False,0.09317712929029298,0.21884821249697983,1
False,False,0.7126450010423999,0.00036621306179340785,1
False,True,0.6060575022466872,0.23182233761193727,0
True,True,0.599848070477367,0.9977584081408198,0
False,True,0.23625179441253963,0.8277690137538835,1
False,True,0.8050476894544756,0.992903419933736,1
True,False,0.24057951517897047,0.38727001735962785,0
False,True,0.14486173856775153,0.9131586582356817,1
False,False,0.8965635858726408,0.9694514815204266,1
False,True,0.1760020808178917,0.5476496769455766,0
False,False,0.2210497585214517,0.8530882928530483,1
True,False,0.17019589115615763,0.6950625573548578,0
False,True,0.6786056957128612,0.9669213508434639,1
True,True,0.30676867435532407,0.15079526611624416,0
True,False,0.8935842501419594,0.7534968176885202,1
False,True,0.21694673449402624,0.3775254806175573,0
False,False,0.7370982701614924,0.43614518810936564,1
True,True,0.29455352752713604,0.7339391899954354,0
False,True,0.7865130340452848,0.1064054681294263,0
True,False,0.7017819507661456,0.0656844919137266,0
False,True,0.5428538604928094,0.8733904393731877,1
False,True,0.049960251796560495,0.7838061596298853,1
False,False,0.4178864293298431,0.08964059382592993,1
True,True,0.8077559890773185,0.6198556657417935,0
False,True,0.9456215253455893,0.7205146709669118,1
True,False,0.7891461112569768,0.6361850009681645,0
False,False,0.64774210302942,0.9901641286205304,1
True,True,0.9737460139983463,0.22059068528618386,0
True,True,0.7527301232526518,0.5542159218102817,0
False,False,0.9386220622943191,0.8654928157488888,1
False,False,0.8515000904135537,0.4269358783609787,1
False,False,0.20153480667767099,0.7298588001273912,1
True,True,0.5013214521976558,0.7486449970949662,0
False,True,0.6619238475953239,0.699054327263896,1
True,False,0.9592968647468125,0.5780022093304832,0
False,True,0.018458999283797795,0.748114324995104,1
True,False,0.04443506504571726,0.011818560450016835,0
True,True,0.91002314539441,0.9358371721531619,0
False,True,0.4723795303212085,0.3704581882640239,1
False,False,0.4754302160193501,0.63826173578056,1
False,False,0.5965223099613851,0.9935083711903682,1
True,True,0.6750657321218905,0.7856235577486195,0
True,True,0.5418337520757279,0.46888087146933766,0
True,False,0.843784675402849,0.8722085481460928,1
True,False,0.5722134241796069,0.32185827450372295,1
True,False,0.004013522771831424,0.2673937668353398,0
False,True,0.4437510132799386,0.5057007354156714,1
True,True,0.11948608057276655,0.22285425046310303,0
False,False,0.1991422899817833,0.28895764498107024,1
False,True,0.7944452826113566,0.7482449626515667,0
False,False,0.4751322130188056,0.21779324180799065,1
True,True,0.46039636036107534,0.9146871101019098,0
False,False,0.528991876819952,0.979968968906021,1
False,False,0.19593874565928204,0.4274579275320093,1
True,False,0.029643240444584218,0.9348811948751641,1
True,False,0.8581187068166706,0.4912671681008768,0
False,False,0.1534545898906282,0.5923521026268154,1
False,True,0.5552559829943399,0.493411304587017,1
False,False,0.32169468807410073,0.5108865999926533,1
False,True,0.9684226823189254,0.22919712110700785,0
True,True,0.5372596132882519,0.3592934238966289,0
True,True,0.7600559940455796,0.5020543821524737,0
True,False,0.3856300851748893,0.6825457762500663,1
True,False,0.17771105401967613,0.12372491666882912,0
True,True,0.4433615324945903,0.1600868691124573,0
True,True,0.8905472928806003,0.3251037408189439,0
False,True,0.4330792005707548,0.05915018589627252,0
True,False,0.6806775832755213,0.4997880284748324,0
True,False,0.2138342494545864,0.3765557288934306,0
True,True,0.18193784740027852,0.2751323053931932,0
True,True,0.6045765519985269,0.278621267024051,0
True,False,0.19625028234697395,0.2446522411824572,0
True,True,0.4161022002019239,0.9432187620133599,0
False,True,0.9478404459398772,0.1576017494655444,0
False,False,0.3353869936947206,0.13965646125420883,1
False,False,0.7751198926199739,0.8334102753259751,1
True,True,0.5767906569779072,0.5586285804570058,0
True,True,0.28788758690863936,0.5358013257281454,0
True,True,0.9615087086726057,0.194951498605758,0
False,True,0.5035062436518793,0.9968834754632441,1
False,False,0.20861301789562892,0.4604789270907441,1
True,False,0.9960021716990008,0.9604335587244358,1
False,False,0.062484952891004086,0.28272572500426485,1
True,False,0.7012154813040882,0.3986209322429991,0
True,True,0.27406546392492315,0.9768974921480438,0
False,False,0.1311371177044367,0.8879810124696468,1
True,True,0.8864826363769036,0.5632744324849295,0
True,False,0.484075917112057,0.7827709052434989,1
True,False,0.6078140236066301,0.6228089008092933,1
False,False,0.44545637350958256,0.08359319205345472,1
False,True,0.1843582140479878,0.5761288663086196,0
False,False,0.6844480047488025,0.7715813458158588,1
True,False,0.07825759917632857,0.8037246054919821,1
False,True,0.9569753067060707,0.5784499597042563,0
False,True,0.8883665337735519,0.2019026592556522,0
False,False,0.8336533550794467,0.28522114247271657,1
True,False,0.7942111748398389,0.46564312455042867,0
False,False,0.8528321125800536,0.7022696531034476,1
False,True,0.9068172300990798,0.25728789662063734,0
False,True,0.9699323784509886,0.7626769221862706,1
True,False,0.4497460239482197,0.7707160703679746,1
True,True,0.18826638160090958,0.6163450418432733,0
True,False,0.9404589957010391,0.4063358090252206,0
True,False,0.05516996577519073,0.8475356909444297,1
False,True,0.963340489230547,0.3042259204133092,0
True,True,0.8792783748243516,0.06533821759929903,0
False,False,0.31914798623611285,0.2451000911382618,1
True,True,0.4620958865792507,0.231422849823971,0
True,True,0.5266526028202415,0.8630391580596769,0
True,False,0.5281912285331375,0.11221486387729018,0
True,False,0.7451759822505981,0.5986184088496785,0
True,True,0.07167121621128292,0.03478069098222214,0
False,False,0.28522474909590245,0.8325999338883571,1
True,False,0.6237600660731359,0.30677199785968934,0
True,False,0.8232409362370404,0.774998649758564,0
False,False,0.5828473894759983,0.4362253608204453,1
True,False,0.5080910104250469,0.7459916021197159,1
True,True,0.21286537067972622,0.9730390609515288,0
False,True,0.23517027872535146,0.28540508328225334,0
True,True,0.274443507120264,0.21170859984911272,0
False,False,0.26015935446445904,0.3125203126364432,1
True,True,0.0023608966418150468,0.29822414874024494,0
True,False,0.9495400285531753,0.053700839745801976,0
False,False,0.24597298281618074,0.7530603499527065,1
True,False,0.985888365552767,0.8936745800830612,1
False,True,0.3910071469396994,0.28158806789705104,0
True,True,0.3775239393001478,0.5907662882785325,0
True,True,0.22497068707672252,0.646930143067717,0
False,False,0.4363381917532476,0.3445082063033432,1
True,False,0.9879987348801517,0.3266156254563316,0
True,False,0.5077882924507664,0.7192094057432358,1
False,True,0.38037306232201684,0.2577212852777676,0
False,False,0.9036453848438077,0.16657267895464245,1
True,True,0.6140955776561049,0.48620497738979773,0
True,False,0.279627420779043,0.29858863013262493,0
False,True,0.9786850621003241,0.833710248384754,1
True,True,0.23403829573853763,0.4648489248766279,0
True,True,0.5689341810143391,0.27925800657652344,0
False,True,0.5389827776079996,0.2393074439520272,1
True,False,0.8842998388441716,0.05019146876163749,0
False,False,0.5636907213598553,0.5784683121915155,1
True,True,0.4799170280072509,0.5012561400966529,0
False,False,0.3350078994467688,0.9815794133009995,1
False,False,0.6565477169261076,0.21131780497095343,1
True,True,0.75569717773237,0.20744834764903441,0
True,True,0.6288147283234209,0.2004643472639943,0
False,False,0.011206139252748049,0.5791758068011669,1
False,False,0.4955057629678288,0.7492483860823571,1
False,True,0.8728791717630332,0.31519242608578846,0
True,False,0.5925276914219904,0.1572482139939293,0
False,True,0.09572037935445687,0.11691947873397546,0
False,False,0.7986540114390472,0.20748622233201353,1
False,True,0.5782540404609026,0.385068594451607,1
True,False,0.8580066281415683,0.6439652703351336,0
True,False,0.9922054569738449,0.8913813755565718,1
False,True,0.3066207735142986,0.6005510713246043,1
True,False,0.41681241109548484,0.26439817469760485,0
True,True,0.3873151385900836,0.40545137418381916,0
False,True,0.18855426428503408,0.38964657539859726,0
False,False,0.7759422156058318,0.05034084522783466,1
False,False,0.43401890932607956,0.5917513445127638,1
False,True,0.33077776005042125,0.7488253241832784,1
True,False,0.09350358102513268,0.2922259180643145,0
True,True,0.94758188190916,0.4153598296172787,0
False,False,0.13996349450340906,0.12547341664449396,1
True,True,0.04378336127104143,0.8835621247417064,0
False,False,0.6586432041619706,0.35597536897541004,1
False,True,0.18021162638673316,0.19235040712793583,0
False,True,0.40355206261581733,0.9245011882831107,1
False,True,0.4321905031125901,0.39158381060509395,1
True,False,0.41524235725044323,0.35414654742565865,1
False,False,0.04736803524285638,0.6077515603641509,1
False,False,0.026884719404444035,0.0750917916866971,1
False,False,0.22918593646599394,0.322101580408909,1
False,True,0.4508954200700823,0.7056079186811557,1
True,True,0.8060393994998157,0.9500418051931662,0
False,False,0.7551892676246437,0.4577588348363718,1
True,False,0.718410724220966,0.6462488829390804,1
True,False,0.025902794351847058,0.8377932039666793,1
False,False,0.032981714518803606,0.7940986524559007,1
False,False,0.18421355276001805,0.5778204726930357,1
False,True,0.4413204427311782,0.7636670379263081,1
True,False,0.22420388600702823,0.15554023183278265,0
True,True,0.4978598117568457,0.7696002746430465,0
False,True,0.06786512484601492,0.5660801437984656,0
True,False,0.24696081293026562,0.3744015230722897,0
False,False,0.6799361203091796,0.08134798423020129,1
False,False,0.20144253555074842,0.9053253606811489,1
False,True,0.6708585332400286,0.5620524107608185,1
False,True,0.5073311717619051,0.4975830801651048,1
True,True,0.6490167563883736,0.8410897048601335,0
True,False,0.8398114146336324,0.512212464295722,0
False,True,0.6250218055732247,0.9520398849106984,1
True,True,0.026780843752648553,0.4680717888162964,0
False,True,0.6555992536997157,0.3743720902337698,0
True,True,0.769553322264412,0.51525882851509,0
False,False,0.5266246062582041,0.7198457472822473,1
False,False,0.06735049259998294,0.4839436996777018,1
True,True,0.5355107914784524,0.8672537588211483,0
False,False,0.787320175880525,0.1975802080867597,1
False,False,0.99285607894717,0.8825792719096065,1
False,False,0.2615918098413166,0.22922244214873566,1
True,False,0.9068562947977825,0.2448723625627819,0
False,False,0.21372281932120663,0.7706629294383469,1
True,True,0.3783657046246641,0.3752717035051707,0
False,True,0.7153915353944877,0.9442588410108373,1
False,True,0.3582451083434056,0.015355222875089392,0
True,True,0.8283156231308046,0.777790492740882,0
False,False,0.19539439980363227,0.27983500508089654,1
False,True,0.6595390549369956,0.4741101071590853,0
False,True,0.7105168004693685,0.9492690292813517,1
True,True,0.4513855545641172,0.44831091313668814,0
False,True,0.35921242985996427,0.6803151437782152,1
True,True,0.08495000016093535,0.8062241454914119,0
False,True,0.9768577536482156,0.658900444702898,1
True,True,0.7579678847296971,0.318916964384917,0
True,False,0.17259642219120008,0.1549027545195938,0
False,True,0.7305745884325923,0.8882791663152668,1
False,False,0.4849966910797838,0.36628835061249676,1
True,False,0.1361102985138759,0.8785735058538539,1
True,True,0.6012869168060452,0.5732858749233133,0
False,False,0.03480123024499848,0.2335735307590675,1
False,False,0.5342176510902483,0.18112927360203956,1
True,True,0.6431122379884637,0.24512808537429331,0
True,False,0.4919443555304782,0.5060132643365886,1
False,False,0.7883118007541977,0.39198738417845114,1
False,True,0.9845093141723328,0.5995038442469743,1
False,True,0.3897625136754621,0.048101093573269416,0
True,True,0.5683248302594968,0.16179546649469811,0
False,False,0.45325508074037346,0.784829781292984,1
False,True,0.07140429857671116,0.11419247056506088,0
False,True,0.8705285563639333,0.08199321010263139,0
True,True,0.30423915550629366,0.7143524618529611,0
False,False,0.13157604339182005,0.40271682755251825,1
False,False,0.9783595989413143,0.8286044140245272,1
False,False,0.1757289770527829,0.8842827422989807,1
True,False,0.05946375501702106,0.43645576146542664,0
True,False,0.35609098530470384,0.427418750510131,0
False,False,0.7315228219510771,0.45939916177019313,1
True,False,0.5748566260041337,0.42165902327424487,1
False,True,0.10320402181913912,0.8477710310213772,1
False,True,0.5632370128729465,0.7306384914994616,1
False,True,0.23028808604480644,0.7478283353901318,1
False,True,0.21235747806624095,0.6699848643478247,0
False,False,0.26389104317011547,0.9404807292805073,1
True,False,0.6337579943256078,0.8184174020555259,1
True,False,0.7363840776532337,0.6223082583119485,0
True,False,0.8294015999389115,0.8715720688008278,1
True,False,0.13395420059890695,0.0085916486103218,0
False,True,0.01499671952002557,0.7569465549243868,1
True,False,0.12497266386069084,0.6652708526991795,0
False,True,0.2696310444257728,0.8400586536997627,1
True,False,0.20887283440968962,0.9334869633961731,1
True,True,0.4275216184238012,0.42696995456736986,0
False,True,0.538626015160374,0.11615090662394179,0
True,True,0.22707015555507615,0.21550212826081472,0
True,False,0.9248543359667377,0.9958743461768164,1
False,True,0.5262992745776488,0.2702655316287156,1
True,True,0.7164310869638516,0.9805811910501927,0
False,False,0.6347556999275931,0.48818995139871146,1
False,False,0.6596116604804719,0.30465618823342855,1
False,True,0.02683017025896106,0.08555172890339968,0
False,False,0.956746143310588,0.3577305791802612,1
False,False,0.6139617941406463,0.8410567324830207,1
False,True,0.5222299317294113,0.35568739760350776,1
True,True,0.3263896659640506,0.6688069226952709,0
True,True,0.5259497869806385,0.22633614156377546,0
False,False,0.8897873931827135,0.05038110836174614,1
False,False,0.017716796417530323,0.01960874910346644,1
False,True,0.4951816976804483,0.15388988043382112,0
False,False,0.15676152168003765,0.013966870863115655,1
False,False,0.4552083311407694,0.5158234282150216,1
False,False,0.6007253916237846,0.7881831711827931,1
True,True,0.07072739148073492,0.7337861773467689,0
True,True,0.4831916947894024,0.32386050628116114,0
False,True,0.9634795354573826,0.38429690184303755,0
False,True,0.7406113292948457,0.7855150951385119,1
True,True,0.05270671872540489,0.07734521725369026,0
True,True,0.5937274570522498,0.8297280977897298,0
False,False,0.19893377725144634,0.9220719252596195,1
