x1,x2,x3,x4,x5,x6,x7,x8,class
0.28432904478300836,0.67339932744987,0.3379172951157762,0.9299104748155997,0.7300150396603605,0.6560356424866189,0.06157963390743648,0.07919257904331878,0
0.4719993988499469,0.8886501036652253,0.8774023581749092,0.09701382856670937,0.18139360376692548,0.5171014199221534,0.9424162395468028,0.3123365505952075,1
0.03798118998319566,0.8576417298375975,0.15359696727622452,0.41437249336788673,0.5708641693983539,0.4054005070507092,0.005206241775351117,0.8345699897490919,0
0.19877790258484773,0.5300674080013272,0.8917197045213686,0.6146265959683117,0.6262748704040216,0.8507914178272181,0.17330963880429717,0.29089046085747383,1
0.1300695674700001,0.021795126161533118,0.14354481753492176,0.2702861724085577,0.11814030791337449,0.7462950455390824,0.4532433800664609,0.906373948205357,0
0.0903834009579153,0.8212029456369163,0.9656456984813797,0.43552455792056355,0.4530144851412582,0.40265201748819124,0.4932806239046351,0.9908927641298112,1
0.31812418900022743,0.513803590570174,0.4190877857705454,0.2292649230242949,0.19786878191936474,0.8175700797562504,0.76483797816197,0.44216291735718605,0
0.6337261175567226,0.8346196732428949,0.6311356061203367,0.02150805843669168,0.04315913414624761,0.5119655902796074,0.8344534309133188,0.36965211723623836,0
0.22856364824268782,0.7214980308769068,0.29393176644685914,0.978959157266015,0.38587459216329045,0.22509116389979444,0.24384661823254683,0.8726115169117376,1
0.8767273053544875,0.7710647003038678,0.2782689996075832,0.7158170485284485,0.413897735819893,0.44059127398501496,0.5275343250172545,0.9136379881413367,1
0.06586704370073204,0.07252577132384885,0.10023821986087122,0.004329600913737575,0.5048178677488853,0.6769083574707061,0.6505959370215226,0.009713767380329585,0
0.7975492710888654,0.6944595548233503,0.6873995511291787,0.5178284035013226,0.5858833537367473,0.11275467263760819,0.2572216180476966,0.05963408451596719,0
0.6009756054126751,0.557790440135472,0.7618983179031559,0.23861919185973146,0.8406238908257253,0.9149538422788207,0.03527892474457306,0.3339280642416109,1
0.15781076800334815,0.7217703039092861,0.03282069549000344,0.36079811789096794,0.5197983815313165,0.35514749830674186,0.8899913943568553,0.9646622720984406,1
0.21855391167871818,0.7441789814095623,0.773074689631613,0.6046551715809778,0.6748546054389409,0.28631831615529746,0.7729359180477408,0.23898295915956358,1
0.19983723830785716,0.0381923324493898,0.6753175967900493,0.449485701664996,0.6260118949903866,0.3508206092422652,0.9422000628687384,0.030223708982551112,0
0.6872144616017808,0.4416735285962309,0.9478074061836358,0.6155519201458282,0.38200143283842114,0.9126580735409294,0.8638617639109323,0.0695808080881668,1
0.12322877376992514,0.6060690105670403,0.7742324824802516,0.687010488937147,0.26649849154753236,0.6828017422468955,0.25046187473140946,0.9892861437208508,1
0.4219855844657987,0.7735220661590814,0.31738323333161866,0.6954235379096887,0.8594559143599141,0.8368920372783861,0.1488083331279949,0.00648065031905376,0
0.4404877496816145,0.3906167302177259,0.2122796434572225,0.30563035985090614,0.03458088184733776,0.5997129933211511,0.5101363481328559,0.6795018247532981,0
0.7237836622038024,0.7878771380604176,0.5064720064604459,0.6937264131842021,0.5968107500354494,0.20929657453775596,0.8226153513938573,0.4664204204539596,1
0.12653976554376856,0.5151131149662542,0.8550275218771198,0.847374336128643,0.1580611679879752,0.7052139933950708,0.477596336686705,0.5912083530747245,1
0.5777298656992496,0.3549285781715643,0.8497306063005832,0.5410253548651951,0.12446119425216728,0.6385519792118853,0.1745769247711637,0.003085563380106904,0
0.9003177830550623,0.552708890998762,0.9606762972446075,0.26196079393748917,0.5185274519127666,0.9263931522543175,0.49346915466768837,0.9954555019722283,1
0.5828749887608273,0.928616401622408,0.4929479637303108,0.39302460714565723,0.9836829131309471,0.2486384729752883,0.37856251895058324,0.5457365302489894,1
0.14340652088617734,0.6808302507493159,0.8886959965960852,0.266219245937662,0.28818603634560447,0.49097578781629725,0.6613262888139977,0.7057720269182367,0
0.14820348804061256,0.31233377466733714,0.3988332229145386,0.5638584527752388,0.9798611956997244,0.4768813982343588,0.8136436035047893,0.536587510398659,1
0.18049557153761897,0.28348821096633947,0.7583707937607621,0.41733998797234684,0.5663746262925577,0.17224261466741386,0.21685963427545485,0.7665548574754055,1
0.011069979847711076,0.7049272913344389,0.0100779160681429,0.3481972896533644,0.5300087258004155,0.8001658734211144,0.4627567986592249,0.022227157976457468,0
0.18039038917564865,0.973824607499204,0.6260828058100605,0.39718080249600884,0.22541069309438644,0.8606924414939151,0.6209025247106618,0.6695148070626723,1
0.8461126072623325,0.15120530614212158,0.33329847193773954,0.6818215575159193,0.8003271469814208,0.30388461771729824,0.9836164325239504,0.10475885383060723,0
0.6518817835209967,0.339748551110727,0.7355710422476288,0.7799132176785329,0.1335380838964645,0.8865984281448979,0.38912884839207595,0.2717571364141804,0
0.8719419741511256,0.2789361155814468,0.5373908307257589,0.932547521397975,0.4728428334248661,0.012903095655419694,0.5167011880279254,0.808856086031522,1
0.8356153385867937,0.8361911016826781,0.369493665491782,0.7939293373450781,0.38797210704379725,0.5866233765320278,0.08754860239736162,0.8124428145061056,1
0.6381195981626208,0.5568198970317256,0.7402043220258381,0.8306260082858659,0.3126696523069874,0.17402449705798206,0.4478307441037469,0.582222878888927,1
0.7031630995107813,0.5486617005432425,0.6389442821144683,0.589896619828565,0.5480702293712292,0.2345768414969711,0.9563882926784114,0.11351137291119673,1
0.20393489797427222,0.7908845133406384,0.14327330728521592,0.0808354099578058,0.4202974517046676,0.46889151409637786,0.4396830043886025,0.07411042558701342,0
0.4241793112183728,0.202287731432495,0.9405436403055146,0.238216241901549,0.9977650110672902,0.6353615131575073,0.4007898245092174,0.307538787938594,1
0.25028576738702946,0.09903243595060818,0.44713149475749736,0.321575872856661,0.24458590469664254,0.4018002472124419,0.07332494647828014,0.14081759279374162,0
0.0827919404400741,0.1371396461271429,0.008395022469062763,0.9819951047196244,0.5988611600257324,0.26491858170248195,0.6907074600925996,0.8248107488296745,0
0.1748812251325167,0.13696991562088445,0.8860330742846814,0.8613971682447685,0.6362570710552544,0.16120644622593294,0.23119490899260708,0.6649515403008617,1
0.1544232417305662,0.5697955590808483,0.5144982095367813,0.48466791505216056,0.6650308383377228,0.3246943029331594,0.5712902026580342,0.6173302838543753,1
0.109182102450614,0.16988197209165123,0.7815457920949118,0.16533256571196175,0.5955484405962055,0.42384319353402433,0.5998596978300339,0.7460036529699403,1
0.6703530041331963,0.2264718215667364,0.11903665730163082,0.9180141178747055,0.11005562471659847,0.9580827613657715,0.8660634030472539,0.8924930971056765,0
0.3146929524209585,0.7717656931768277,0.08591981422016448,0.06980109366583098,0.3854936996679996,0.40855862415237165,0.5943564409112485,0.3418535979235888,0
0.6713220694146177,0.052919304989185845,0.15513972372914886,0.05832258892966058,0.48662961231415713,0.2023638409152122,0.5785973805634687,0.8228699525544713,0
0.6108529399386918,0.3693513974636592,0.5098660838561749,0.6425153156023026,0.2832445640450809,0.7232395956414034,0.5548937194764904,0.5151486952914797,0
0.3230283982071196,0.04438493527634746,0.17217241773458392,0.5389769817860579,0.27438703994947533,0.08444299407069611,0.5315107728032635,0.9867512114808346,0
0.2755864905309038,0.39553865152283996,0.7029625898193532,0.7711102293519979,0.7131898840789261,0.7528935244142538,0.06907161789965244,0.1981959771947931,0
0.811668116617454,0.1044662105370533,0.4772575824701546,0.19468317613121078,0.3149669044429215,0.0644082202645273,0.48776614123725337,0.253188021700944,0
0.0634210810599678,0.11016752925224094,0.6921881313679238,0.1632166292037145,0.7923433942524477,0.5507685298791477,0.12388530127212705,0.18459888580939832,0
0.8266350774705878,0.7541777051843997,0.6327115670884488,0.7384979029002335,0.36075669118760934,0.9903161400446369,0.018906994216766004,0.6531127328376417,1
0.5570161200065097,0.6006509122768169,0.4705439715534646,0.9567963219111231,0.3854847232601243,0.6405300792134749,0.8721909528186516,0.5806277391575105,1
0.7490274471100259,0.7512106201900011,0.37346687160420544,0.16297718479832068,0.3124940285019182,0.5750978191296957,0.9031593735043798,0.8148900094519297,1
0.3235064082006722,0.26590139569341253,0.46569356382838967,0.9469042176807179,0.27166789369221,0.046433056885245017,0.9811520396113196,0.35831709706895143,0
0.1976614819445468,0.8603620352603749,0.6045330828922721,0.14922208942253323,0.29396817435617195,0.1986174274231154,0.8698692363151732,0.7939913175466659,1
0.8317383302737692,0.25768072058063907,0.006593921290600324,0.012502671165461776,0.5257810215736016,0.03584272903985697,0.19971224762118323,0.44581389098664626,0
0.8635344951921046,0.3843432872611866,0.7272592291124041,0.9815135201416437,0.011007632428039815,0.5513003217027763,0.7710125387150952,0.4112314418796902,0
0.5109886304189628,0.19998121960974724,0.2847124273999678,0.579047265675877,0.7550816875689971,0.05396157401606416,0.4427517529067212,0.15307417954437086,0
0.5917104707882304,0.9381786730573473,0.029335110060841108,0.7566158093810712,0.07785109351883257,0.4891196934611821,0.2828559700587244,0.6403232953304068,0
0.1202857463632564,0.1524549670917167,0.4898483905924136,0.23215737283822346,0.29948656077836866,0.5631681652340063,0.6528988589940192,0.9367934875042203,1
0.09505271055958753,0.8227072011421217,0.0626911986359362,0.0778676273949962,0.5528646406825433,0.5394836460390228,0.6303746149169999,0.6906928008505607,0
0.37574479221467416,0.5613262475586739,0.10670984199778355,0.692132935985448,0.927460193899436,0.3454483014636698,0.14089358224985415,0.3018055779581177,0
0.9875213143743589,0.49630705513239404,0.029014745648934803,0.1211567652829959,0.796452540430647,0.5849520112812392,0.2813295529380063,0.1538253709060059,1
0.7513347634644976,0.3143071107132148,0.3288590542288231,0.9401637909467352,0.34350867400639806,0.9734149022342006,0.36703525321808095,0.37545366501758437,0
0.9275588479745938,0.10112325040085601,0.30931527770433453,0.7727554046295089,0.14840318548647002,0.21414834320056686,0.6780063056775394,0.802729725621682,0
0.9077546103922555,0.16499370615475084,0.13887100401401375,0.15427824435636273,0.636196165717986,0.5218249727691218,0.9244556889600389,0.051507404945036694,0
0.9935435936898881,0.3135084291304465,0.7272057229494185,0.48373722345164116,0.8526913547242094,0.302264730214982,0.5814207222426316,0.09136322862222135,1
0.44078353386458213,0.5900208144862717,0.6351672890615663,0.7970617928236532,0.21653648952891502,0.5434464361985907,0.39354237205920584,0.45415821827632374,0
0.6249479841916303,0.7600623864930052,0.25112121941905274,0.3789351206931292,0.10949789114124564,0.7426148383942304,0.05302358891475978,0.5046518438972363,0
0.0449676679701736,0.9235334365877558,0.1885958896836879,0.8829063217147148,0.36388464273536913,0.8112896505397719,0.6632008329026169,0.9357327983744292,1
0.4035186267325871,0.031157128675707524,0.7507650703956199,0.3209404077875967,0.765970627428446,0.38665878970691003,0.6744069408987563,0.948975639724189,1
0.8257349058933822,0.31456825853369397,0.192647784965708,0.91291854573202,0.6446427043414078,0.8266260997663991,0.7641904182546272,0.7240810363527548,1
0.5657029566277797,0.23256290382089628,0.5869393449544941,0.8167007481575436,0.6494341890651733,0.8474599744328615,0.8243992436065446,0.7316198681859876,1
0.3634824285392705,0.3188127776254377,0.5282395141512,0.3683446734646937,0.2629031124472875,0.5005969576988478,0.7786110181046401,0.11934896322385757,0
0.3492410256590459,0.5945726681111114,0.6341319318334052,0.042520823392629414,0.7614078096829964,0.9052482148165806,0.29703176031517453,0.5093487424998611,1
0.7996146397362427,0.6063448422695373,0.6274071845518988,0.20708628281852048,0.48539879361643423,0.9623435557150847,0.9853664556575,0.5580430488974025,1
0.20149441838438698,0.8122867420374914,0.2884383655378022,0.03493238674215071,0.9353554500257388,0.18789224414875483,0.46280231383966197,0.04288700279312596,0
0.09795774638147048,0.05660290481410202,0.27964314563024106,0.44336835307874156,0.8363750672166819,0.86846901348394,0.42581311239909725,0.17779892111647944,0
0.5583640241790754,0.6311616694913664,0.977059827637721,0.09177114481226711,0.15420242288353947,0.01607541897282605,0.8005727473250811,0.8185279681444974,1
0.7656947091380113,0.5105583916333102,0.3249209596858621,0.08876202721337434,0.7925996266521637,0.19130830518002928,0.7599299044566796,0.1371718297497897,0
0.580256448610358,0.756000051018436,0.8113952645993119,0.15570577391789087,0.2439428203733951,0.38767250940850195,0.7486890976788345,0.2370253641361757,1
0.9209550106497114,0.4442477040028071,0.8860197699820451,0.4729971725091151,0.2698751982222106,0.14978944999563937,0.08077618443322354,0.7495827037856406,1
0.6122985591488913,0.21404672004959102,0.1708163970291975,0.2324443804948383,0.34116154551295486,0.836602455376617,0.4424099010978799,0.5828675323416245,0
0.0033661010035661576,0.4750608232601451,0.8912697200430675,0.8267659180739999,0.7654647735820594,0.7600594773181857,0.22425874351921404,0.4128063274761238,1
0.4529939814463565,0.1069842506308375,0.8774838932517912,0.5195530625074964,0.48799593756049997,0.5832094360227248,0.9429343152826756,0.32996131726474043,1
0.6145554320143453,0.6834370103848342,0.573689959671114,0.25391659353293394,0.26541667203049746,0.18020605288709135,0.9604291798599305,0.507496031605226,1
0.8385245795705919,0.6601218334228242,0.026012533379557556,0.6823028052299126,0.8563982518460349,0.13250101182165097,0.8937506546192275,0.683239833304441,1
0.67897937962307,0.4818200105017769,0.5232312231428006,0.6426100368381449,0.8048213959263844,0.813712322024838,0.0825867402795093,0.36763773825112267,1
0.21707557748806228,0.4671213483976768,0.22583843359680866,0.9720204610515453,0.38076224376344603,0.07712537199780922,0.1647312862559529,0.6931944022017285,0
0.026391259763177022,0.8028282292565736,0.4879934502995402,0.07378670109488217,0.8061713797493993,0.9409184822839257,0.4361023002868921,0.40624526064728783,1
0.24034734378204636,0.34792335661087725,0.4133738114193193,0.3399700367451105,0.9939368194123208,0.47283710759082187,0.6688024799607688,0.29655691316665167,1
0.03344248202211786,0.9486337660611982,0.9407477902120274,0.06806569280704211,0.7522646381242252,0.2083321248969896,0.4339104344293213,0.33355411719446126,1
0.6417902293941415,0.5092383851177996,0.6970654462492177,0.05633585816061748,0.8773774517465956,0.9292295969992774,0.013864339976976114,0.4471891617531577,1
0.23065779730580327,0.1418881256882023,0.6967886388452547,0.8468189283725337,0.2540354670973869,0.04709223653238315,0.7621804797286199,0.6222432783843768,0
0.5957555864529293,0.2428061594231431,0.7254568883485912,0.5336861063674051,0.6320597682608662,0.12229280676810483,0.5552883223241398,0.6179416413072246,1
0.7818265801680844,0.7312998910362803,0.7552986633167714,0.7535400466972492,0.45770319793004755,0.6917049259680282,0.4914048733811497,0.9018045239487341,1
0.8814079563179018,0.03586324322080403,0.5791549274216958,0.2135772061922453,0.7136714081733546,0.9971703225161479,0.13893548852498816,0.8558932670419015,1
0.8058596984728092,0.9379884454712286,0.36252339145928447,0.5826508505589174,0.7545382478637936,0.5205497178643633,0.773177801282694,0.061674587249262225,1
0.8003433279058408,0.6921161184281546,0.8349724048147478,0.8437418603908735,0.3205195465187799,0.6934342503804067,0.5601445094596164,0.5672584280155892,1
0.3405644049947808,0.2034635378454306,0.2896884180802224,0.9039417074541057,0.39255537551732256,0.3343952291199108,0.5605001762057592,0.6206876173874388,1
0.3800686804354608,0.6765630877397835,0.5284564930910415,0.13086227229334813,0.23058637748155442,0.4950845141647755,0.9591717992687407,0.23396668290996547,0
0.29332459120870513,0.4437707124935747,0.7715142542856357,0.23198557262958097,0.43339468372254353,0.11635680148444683,0.2901499365551268,0.7944988858792372,1
0.13450155550418774,0.2122827530293695,0.9012419061250008,0.6507521811527281,0.9880271867619873,0.753761670409959,0.4095161426835524,0.39389612418722386,1
0.029720141353855256,0.5170030549808052,0.03440126668770693,0.5745433070879186,0.2152140883007415,0.28261728840711897,0.9503590159889741,0.7132193081567912,0
0.6860116380014398,0.566897744217363,0.6817626086962019,0.7390821577039739,0.4376691948973208,0.7771804387649384,0.7173815424264559,0.21368624349751342,1
0.23577517588517405,0.5573938756321175,0.5335247968032192,0.7249850848468257,0.6038488120515328,0.24323130248279912,0.9976830584693084,0.08257199045098529,0
0.9140121430328177,0.06950964405812476,0.5701692052026484,0.32696891566226405,0.03267355206918332,0.6640885617902871,0.912941731830665,0.9981604226426674,1
0.8115290122561278,0.9925119915866699,0.621716754837475,0.5799228655878087,0.08648377111656946,0.49269402204668145,0.6211308903072439,0.33123497041164973,1
0.8436920231266971,0.825046756680307,0.2788685264817031,0.838182208858299,0.9488362206632162,0.6570329026651297,0.13150958142532188,0.13249443209984313,0
0.24286297653788158,0.06076270213921309,0.9638281457232022,0.5099634328164094,0.4746492638991491,0.24556824224417362,0.21017421582315454,0.32317841332148334,0
0.6048661539778357,0.19908996775944832,0.1998767446467149,0.0606741938163774,0.5392895547865088,0.3683518560955411,0.1521711384040746,0.24626823507182904,0
0.5064304790144153,0.12784067948556332,0.8091244865385938,0.8628313009837022,0.404894580728533,0.6406705780125558,0.5614908459253368,0.5706716139924298,1
0.3203165938313677,0.35500931487892173,0.5294703201633384,0.2529787001956878,0.246757790400276,0.11646564942669424,0.8960455887397045,0.9781967769631429,1
0.24969420245644125,0.040794866303725086,0.9748717533135989,0.7770552719000309,0.005652495658384993,0.3720633546828874,0.42444357255759824,0.08881981318048648,0
0.06322167545880009,0.8566035585152956,0.8686903726237252,0.9529799802292307,0.6508271302063627,0.1780178032358769,0.84638836258977,0.9144190868199774,1
0.5864683913910234,0.39952781349831823,0.026953470525304835,0.665079151262221,0.3875150283677552,0.9858700803746601,0.5313843709078861,0.4018921970201419,0
0.20922301116386077,0.7082973565540419,0.6031339649251052,0.9870667074948483,0.05381992424935422,0.8917879589986888,0.6910817078639477,0.058319132702330245,0
0.8611185952065126,0.32868021190631613,0.08832622418002145,0.8782742968952687,0.8288648864998753,0.821381111926421,0.29546747545730934,0.4093521724021336,0
0.3743343578292172,0.8423252880565714,0.8653392623158556,0.9533014747540313,0.5351991854341582,0.11240884858812161,0.19265677632825318,0.9193025378972352,1
0.01195691280775557,0.05918274049996297,0.3191832921067105,0.968669445047505,0.6152330036554648,0.23192684786151407,0.8431506301457339,0.8566723683663184,1
0.4394189881967585,0.8943474861257934,0.6070836780534076,0.5499073620414412,0.32019460607351236,0.3976481511799346,0.9630237834734335,0.8648885324837344,1
0.4156781806663429,0.7029475095914038,0.06558888272968688,0.46566729281672326,0.45041540636275934,0.026983565305708224,0.13213112308841912,0.3578912866396047,0
0.3174369220991692,0.2702214452147389,0.9725813833843394,0.9549915095720486,0.758046206354954,0.5317772623498438,0.5457395008748274,0.04271947797164921,1
0.3805334995439441,0.35423392301810186,0.17229215931309227,0.9395083137602713,0.17275511567393653,0.36871854383952984,0.19843116717735787,0.021165033345705297,0
0.5122434627586976,0.797548117207109,0.4504612755989257,0.1206197686695828,0.8397733994249318,0.39494187138232795,0.9243746427085818,0.5648390096850384,1
0.8635221224843191,0.29644926645259073,0.589654740962828,0.7021207550189954,0.9102963873648869,0.3823822967338748,0.3509421251018019,0.4045678712095142,1
0.6239201097849598,0.16851535565829,0.15468349510255042,0.30319117212839375,0.04022176482965434,0.7156751927877965,0.8810654059067706,0.5110008501965991,0
0.7378448184946754,0.032378238418522276,0.9785602245458962,0.6722034268791681,0.1955820877219917,0.6171060471634913,0.5903533005605488,0.08128038779764235,0
0.8977892554795043,0.6778475720479579,0.5205682307843132,0.5854901799087052,0.716145375604142,0.6459405032605244,0.5026895786891173,0.44436661271347044,1
0.013105521411140408,0.08893837920307335,0.7323011467514003,0.12308062821196175,0.06868337471974328,0.8810693450725933,0.7622692308428154,0.9909159622310565,1
0.4096158269845841,0.9174802954979807,0.8101698956162907,0.028096065029745487,0.32974138496969785,0.06199875620563555,0.23203988631121852,0.6130247964911751,1
0.5634634710263059,0.4415956443301454,0.21697885594056243,0.27959356256291545,0.8391403927870486,0.3878893667873379,0.9719532447171321,0.4762098483944439,1
0.7086021841470029,0.42762981051851057,0.13908214855999512,0.15894527264025193,0.46425157859815924,0.6528612318423995,0.18600900536119191,0.13398212731834958,0
0.7134515040307882,0.10478978900071356,0.7996929173166996,0.8348446730641866,0.14102751951332204,0.27468394870236945,0.9752179334915055,0.6068203564102878,1
0.01738798217648907,0.8560521621101032,0.9944480638428546,0.2983883659271157,0.7481316588577944,0.6737967622487421,0.8699485846868923,0.9445161420546802,1
0.5334715838635308,0.26567861271646687,0.10378248408013013,0.8269654028151009,0.9443469386003815,0.5155863212856668,0.387855097757801,0.05225868828337754,0
0.8049550873460443,0.8990753342341767,0.44568518071177543,0.41042776795210645,0.15389491573551684,0.5390188338958121,0.9693211287155231,0.21723825369951566,0
0.19031432197347042,0.3072508982304897,0.5380766283748816,0.613445988110455,0.8464590192445515,0.7933457893530615,0.6225574344128634,0.379196069798438,1
0.9059452785536073,0.8078154094786483,0.46605328406920243,0.8199012802956898,0.8908696676250492,0.294429674955044,0.6180652328747535,0.16316471984928504,1
