0,1,2,3,4,5,6,7,class
0.4260272081588603,0.5490894391477652,0.5435110473272176,0.3639466502111913,0.5166560413878861,0.11863056190282506,0.701791781067544,0.5897755862772449,1
0.4861253980418915,0.5581004562784664,0.9864131450829815,0.8629944617546522,0.7656099854012479,0.35731312732701814,0.5187730802488095,0.32505536078400465,1
0.7826545508570749,0.4602930363846447,0.22748291271328736,0.37684401619979635,0.5226469665640825,0.4781272865513607,0.4982374630123301,0.011597883615315885,0
0.7790271467798141,0.10338318743299801,0.531826258115325,0.04540528984255443,0.5048231855372509,0.7937279663770116,0.26702080517880455,0.6468598526571372,1
0.9385467398386911,0.9845983774983894,0.8752634262737465,0.3599611715532094,0.7534778348257495,0.7922700468018757,0.44835359077666037,0.8946544530026257,1
0.6798596966690861,0.08698174602131581,0.306715877414664,0.9104584521741852,0.7378872647723652,0.3888834726770207,0.44398800164288044,0.277122259330272,1
0.2602308941492535,0.6946882600476996,0.9847791276949974,0.8859755205553386,0.048081201683920494,0.542176874768363,0.71620926824958,0.4510818882226547,0
0.8438443326823512,0.2722613532575575,0.6634662093424122,0.9719534033488827,0.34266705514023077,0.3840503947644266,0.3329056351561316,0.07467614337610318,0
0.004189390845554808,0.32628598911982976,0.17920364392222066,0.3634029905447753,0.1357614779853733,0.7019212097149342,0.27289273351213883,0.6765595308364311,0
0.4354561833429591,0.6042976848089108,0.0910150668415669,0.5402792533228855,0.6323968010691816,0.41910878922300143,0.740801986639461,0.5375371802260488,1
0.5846248264289303,0.6336602251977085,0.4529755597569708,0.17795398528904238,0.4924572677029172,0.34667829055768884,0.5308542948015863,0.9291858000327498,1
0.12593990735691984,0.1441566631395329,0.5569357514195569,0.04778702464970008,0.7640615232403222,0.7062850752232692,0.9789180563747089,0.7536675084207934,1
0.922589510881844,0.754242478155931,0.7977378266972392,0.20083025309669944,0.8093298164250606,0.2112330952977718,0.22152405407868603,0.08827247822011242,1
0.8145053984386821,0.6551696637161832,0.27850172899222503,0.919605592062615,0.5563934245533043,0.03841340682356176,0.9883436089757887,0.33853647457022396,1
0.26229214499366793,0.022760118045173416,0.07323316592663831,0.16131156662467838,0.5753491037985464,0.26816497744891943,0.840595352962259,0.38725894555077234,0
0.10157836431148148,0.11386673342167686,0.25987103998404415,0.12002720403868972,0.4343652495436442,0.6686174163656322,0.3914016698369045,0.5465078181932254,0
0.9608951261903057,0.4711390062059979,0.18265181528381458,0.35378427321325145,0.3794056048496479,0.9072170096828353,0.6728890810344934,0.48549984088701714,1
0.7562438883949226,0.9646714636540094,0.90458536902059,0.15714720987032105,0.9712157977690264,0.5509585789069824,0.8991240695472469,0.8970782759401678,1
0.2614394312836419,0.5723044976479083,0.6035770977560397,0.8443566879120838,0.6169679105034462,0.42150907435358564,0.7438915443253754,0.48073332923047185,1
0.5557705328556233,0.46102108261216035,0.055288945446624216,0.6261276915700533,0.27487985947097526,0.605987219123103,0.9037289183759682,0.7037472195054217,1
0.6771180351359096,0.2941994136991789,0.6978536289620124,0.2552273630955436,0.5226687430459374,0.7684240141378414,0.5245164192155211,0.6219044251907831,1
0.5293223270099937,0.5205956506448913,0.5534731341849614,0.1828415241176673,0.8467526181059953,0.5995573750123329,0.30334889147889155,0.9867783893374696,1
0.1490117063594989,0.09096725126173377,0.06966210946069462,0.6869873225500119,0.35950144783764526,0.3695894793501694,0.38750051340889335,0.9563060273724008,0
0.4817101732585395,0.8122542693415835,0.2153644037980904,0.7218483759594155,0.2571456595965471,0.7254380595549375,0.31105104718094834,0.8986188092181558,0
0.16042548444856441,0.24515452997396814,0.03435203749448679,0.7058461937775073,0.845033963906446,0.9639983967892307,0.4444657328010565,0.36090548373322584,0
0.25515637925612134,0.2770081606948904,0.3449474144265021,0.8159771605871992,0.35298058027241963,0.32359286462294046,0.23933769814813033,0.15680198582101534,0
0.6244226817105432,0.556686959610014,0.2567813115153772,0.6838054525167002,0.8759287820211294,0.6667454440306329,0.33749212341230184,0.9535560117463449,1
0.27863849327503376,0.08516684952350262,0.27751892724327865,0.8384213146398197,0.8154006166799629,0.9050874370691198,0.8924719893202969,0.7225828969099689,1
0.04282097835129317,0.7554555033282304,0.5294799377448193,0.9044565789415734,0.4625984454397548,0.5906479195904872,0.15026930785551995,0.42983945370119936,0
0.061258547058236856,0.8162359306689618,0.5403918131558384,0.45842698446683117,0.03933210618412131,0.9931964745181902,0.6466661841149016,0.14617908345428998,0
0.45463086710667955,0.12655879135527348,0.21640710858808065,0.3465216353093086,0.9963881036559818,0.576717262869248,0.4034553158454135,0.8596500554021065,0
0.7095438372877961,0.628037661342609,0.42904412297936656,0.9851162805465592,0.8137533243373535,0.06265031075578242,0.009608552773323176,0.11907355316621215,0
0.21122983079316215,0.17195656721037444,0.903292490919478,0.7153187089714887,0.8763571386728514,0.40457280595064293,0.16994375050933908,0.17481990067751818,0
0.28813956478170466,0.4198840248546025,0.7607939766094339,0.6634485460908405,0.2726380374968559,0.40131982829730384,0.9432802268755942,0.9698834115083825,1
0.10184148618350075,0.5467526803299879,0.7458042694212588,0.05725214017764979,0.698337895565338,0.09911293697769885,0.2733597444281378,0.44963447844954807,0
0.850805829790868,0.3753060983101004,0.10195133659785371,0.6458599184408521,0.4905141102351389,0.7578093419842334,0.4934225719367995,0.316683438684195,0
0.47278521162049303,0.4108467376339914,0.41250032116578994,0.06309473510463226,0.14849208826865434,0.09317712929029298,0.21884821249697983,0.35254525093212274,0
0.6060575022466872,0.23182233761193727,0.891281958984246,0.7592231333993972,0.599848070477367,0.9977584081408198,0.37944310813607196,0.5078458761049744,1
0.992903419933736,0.5668059656912343,0.34963955366842725,0.24057951517897047,0.38727001735962785,0.10177724515079234,0.9544916491215893,0.14486173856775153,1
0.10343924842686236,0.9341292070030296,0.1760020808178917,0.5476496769455766,0.3896358601081208,0.14799062414053765,0.2210497585214517,0.8530882928530483,0
0.6481352359635002,0.6786056957128612,0.9669213508434639,0.6428827135288728,0.6290307359919096,0.30676867435532407,0.15079526611624416,0.9570525269405672,1
0.21694673449402624,0.3775254806175573,0.1742598416402642,0.39060069260389274,0.7370982701614924,0.43614518810936564,0.7792293342811006,0.7947483891229933,1
0.1064054681294263,0.6482968341471499,0.06736817279853202,0.7017819507661456,0.0656844919137266,0.16090558577050262,0.884899239141223,0.5428538604928094,0
0.395111865029129,0.27531159217354806,0.4178864293298431,0.08964059382592993,0.576720143736157,0.717192900487079,0.8077559890773185,0.6198556657417935,1
0.23171221829198696,0.7891461112569768,0.6361850009681645,0.05360130661170548,0.4091581475765491,0.64774210302942,0.9901641286205304,0.9256608233134311,1
0.7527301232526518,0.5542159218102817,0.48770478578238197,0.2047246623308624,0.9386220622943191,0.8654928157488888,0.3811250808034077,0.44490195811642375,1
0.7298588001273912,0.6220119672081275,0.8195177643385336,0.5013214521976558,0.7486449970949662,0.43127940383369334,0.8188999923999694,0.6619238475953239,1
0.06871858100473593,0.9266599780736179,0.018458999283797795,0.748114324995104,0.8389561718667582,0.4874296827011573,0.04443506504571726,0.011818560450016835,0
0.8601992416452561,0.4723795303212085,0.3704581882640239,0.48677809752060186,0.13812468049974613,0.4754302160193501,0.63826173578056,0.1483659900223594,0
0.6750657321218905,0.7856235577486195,0.7648443704536169,0.5861978449748061,0.5418337520757279,0.46888087146933766,0.7543906365630224,0.29841660463322917,1
0.32185827450372295,0.5031331317032571,0.06995201144313434,0.004013522771831424,0.2673937668353398,0.20647066574951922,0.9980804841487055,0.4437510132799386,0
0.09934097845692413,0.31675864716725555,0.1991422899817833,0.28895764498107024,0.2643076916679724,0.7991991126879501,0.7944452826113566,0.7482449626515667,0
0.7082468542574973,0.46039636036107534,0.9146871101019098,0.14087157073970658,0.02411731429779629,0.528991876819952,0.979968968906021,0.32397325175445146,1
0.029643240444584218,0.9348811948751641,0.9056861963963809,0.25775533227381353,0.8581187068166706,0.4912671681008768,0.057673272040577594,0.07773078009912371,0
0.493411304587017,0.22067223626034593,0.17444666140119947,0.32169468807410073,0.5108865999926533,0.34835191247869923,0.8718805606367259,0.9684226823189254,1
0.9867031686644523,0.7422848942680585,0.7600559940455796,0.5020543821524737,0.5115946219510452,0.3194839921007153,0.3856300851748893,0.6825457762500663,1
0.7658696381579186,0.4433615324945903,0.1600868691124573,0.9333858149728095,0.5401533261341058,0.8905472928806003,0.3251037408189439,0.4648795881403329,0
0.6806775832755213,0.4997880284748324,0.6691621931561692,0.20001707124137424,0.2138342494545864,0.3765557288934306,0.9803235316402631,0.6939050509955574,1
0.278621267024051,0.962664880662483,0.1818507072751735,0.19625028234697395,0.2446522411824572,0.7356485216975477,0.8133540130672008,0.4161022002019239,0
0.25092753321931316,0.16310632231370237,0.3353869936947206,0.13965646125420883,0.21111307485899244,0.05777483629133173,0.7751198926199739,0.8334102753259751,0
0.9420039476170711,0.28788758690863936,0.5358013257281454,0.6510795197526782,0.8184069795803433,0.9615087086726057,0.194951498605758,0.3304897832276533,1
0.20861301789562892,0.4604789270907441,0.5898446208592306,0.35954402751346615,0.9960021716990008,0.9604335587244358,0.2662109694935476,0.28798536236553174,0
0.3986209322429991,0.6954419168869693,0.8508758876102709,0.27406546392492315,0.9768974921480438,0.15690021963551193,0.1160904096108667,0.1311371177044367,1
0.8114201058683757,0.3249202903057232,0.484075917112057,0.7827709052434989,0.8036772388981814,0.4474245798771499,0.6078140236066301,0.6228089008092933,1
0.9868199435197684,0.1843582140479878,0.5761288663086196,0.2096748510030687,0.17119218043914386,0.6844480047488025,0.7715813458158588,0.7123208503536038,1
0.9569753067060707,0.5784499597042563,0.16668397219883313,0.9722580125710256,0.8883665337735519,0.2019026592556522,0.17151794368016138,0.29700326823182743,1
0.46564312455042867,0.3901297866145331,0.3359928131314842,0.8528321125800536,0.7022696531034476,0.006243054173548868,0.5615701653944587,0.9068172300990798,1
0.8020233227321694,0.07939886989616995,0.4497460239482197,0.7707160703679746,0.5233616641851895,0.8999730336684182,0.18826638160090958,0.6163450418432733,1
0.39447794701245176,0.05516996577519073,0.8475356909444297,0.07335401371083228,0.7053049146689696,0.963340489230547,0.3042259204133092,0.8504614969080861,1
0.31914798623611285,0.2451000911382618,0.5195129014688061,0.8579611317780268,0.4620958865792507,0.231422849823971,0.9884231550699591,0.8457413112119436,1
0.11221486387729018,0.9975940155908104,0.33722079797441673,0.7451759822505981,0.5986184088496785,0.9575547202902089,0.649530372476241,0.07167121621128292,1
0.6230074615556987,0.2763448904561526,0.6237600660731359,0.30677199785968934,0.7398117762706611,0.26560551056384496,0.8232409362370404,0.774998649758564,1
0.2079640319686451,0.5080910104250469,0.7459916021197159,0.5786734986418242,0.689585157985828,0.21286537067972622,0.9730390609515288,0.2767281149618841,1
0.274443507120264,0.21170859984911272,0.0320124250755508,0.1348926606512767,0.26015935446445904,0.3125203126364432,0.6156693053490636,0.9943375002750144,1
0.053700839745801976,0.17677718939737408,0.45486443796217313,0.24597298281618074,0.7530603499527065,0.7340579929837715,0.06132165810498835,0.985888365552767,0
0.8118756939829155,0.9580194268751248,0.3775239393001478,0.5907662882785325,0.858957507488184,0.8214125260859763,0.22497068707672252,0.646930143067717,1
0.1385318701407664,0.9879987348801517,0.3266156254563316,0.8002312330066107,0.12804605041097483,0.5077882924507664,0.7192094057432358,0.42078186660261807,0
0.9036453848438077,0.16657267895464245,0.6733346078030632,0.9831998407559895,0.6140955776561049,0.48620497738979773,0.5426729869480046,0.30254312141291595,1
0.833710248384754,0.9721802947397256,0.7898541970205893,0.23403829573853763,0.4648489248766279,0.5569942999690509,0.5980995249782858,0.5689341810143391,1
0.9981670219674087,0.03486857197054394,0.8842998388441716,0.05019146876163749,0.21108115313380693,0.21289214199941242,0.5636907213598553,0.5784683121915155,1
0.13158660757317364,0.3350078994467688,0.9815794133009995,0.45354839204750574,0.10496406431508953,0.6565477169261076,0.21131780497095343,0.5908009582924284,0
0.6288147283234209,0.2004643472639943,0.2603135788172558,0.16837841967999811,0.011206139252748049,0.5791758068011669,0.38237081917198523,0.3320403856026043,0
0.31519242608578846,0.5687067662264821,0.4057984530778065,0.5925276914219904,0.1572482139939293,0.23742131183448412,0.9212318155470284,0.09572037935445687,0
0.24152283486875137,0.5073702450740024,0.5782540404609026,0.385068594451607,0.9233086354255042,0.2209205226504003,0.8580066281415683,0.6439652703351336,1
0.6570648995034603,0.3066207735142986,0.6005510713246043,0.5189045396376352,0.2006046006472686,0.41681241109548484,0.26439817469760485,0.975472687382458,1
0.18855426428503408,0.38964657539859726,0.42197000762660986,0.4930410546416447,0.7759422156058318,0.05034084522783466,0.30816676014507083,0.3919972543069149,0
0.7488253241832784,0.5048663883180163,0.4897023663024568,0.09350358102513268,0.2922259180643145,0.7803155978641222,0.9291442887997826,0.94758188190916,1
0.9376496160182493,0.6919653575845552,0.04378336127104143,0.8835621247417064,0.3941058956734742,0.17665260938637395,0.6586432041619706,0.35597536897541004,1
0.5216816825664456,0.40355206261581733,0.9245011882831107,0.04797356685754628,0.9220254991600815,0.4321905031125901,0.39158381060509395,0.5027506954529745,1
0.04736803524285638,0.6077515603641509,0.32663091568189095,0.2922374094057397,0.026884719404444035,0.0750917916866971,0.2477996076166198,0.3684010891565218,0
0.7056079186811557,0.8005097863352081,0.912347565625663,0.8060393994998157,0.9500418051931662,0.34565595819425676,0.17805374386902828,0.7551892676246437,1
0.7167483477989004,0.2962878450725941,0.025902794351847058,0.8377932039666793,0.34662603729466435,0.42634775648849577,0.032981714518803606,0.7940986524559007,0
0.9545390276340807,0.4413204427311782,0.7636670379263081,0.668015008051747,0.15955781133953661,0.22420388600702823,0.15554023183278265,0.8939891955905942,1
0.06786512484601492,0.5660801437984656,0.9085914899270052,0.006675638833230524,0.24696081293026562,0.3744015230722897,0.26174664449412666,0.46227106871864987,0
0.9053253606811489,0.036293800837654655,0.7731621256042845,0.6708585332400286,0.5620524107608185,0.3770535477892658,0.9018845647894221,0.5073311717619051,1
0.7639418270751848,0.35022752078732156,0.8398114146336324,0.512212464295722,0.3873091550976626,0.7941669293775018,0.6250218055732247,0.9520398849106984,1
0.5494091233035597,0.6555992536997157,0.3743720902337698,0.7456885977393437,0.7335154952330141,0.769553322264412,0.51525882851509,0.3405879420436875,1
0.06735049259998294,0.4839436996777018,0.5874953129120507,0.7953232980462325,0.5355107914784524,0.8672537588211483,0.03215665651533606,0.2672860688637665,0
0.8825792719096065,0.1348221513986274,0.4056011566533452,0.2615918098413166,0.22922244214873566,0.7029917673388429,0.09287423591129429,0.9068562947977825,0
0.8902544264719757,0.6327880798515215,0.3783657046246641,0.3752717035051707,0.30297495795807095,0.7617333102011674,0.7153915353944877,0.9442588410108373,1
0.6875820682187914,0.8283156231308046,0.777790492740882,0.1370143425163941,0.3065900883122079,0.19539439980363227,0.27983500508089654,0.021749303784998397,0
0.7105168004693685,0.9492690292813517,0.7377732333583211,0.8260011457979913,0.4513855545641172,0.44831091313668814,0.09512717594682629,0.9578724981375212,1
0.8062241454914119,0.3591691438729441,0.5624239142040821,0.9768577536482156,0.658900444702898,0.9357038921045179,0.6878715134762039,0.7579678847296971,1
0.05418646628555002,0.8441299298453593,0.7305745884325923,0.8882791663152668,0.40116309956037777,0.20047308409569642,0.4849966910797838,0.36628835061249676,0
0.5210340875994331,0.6012869168060452,0.5732858749233133,0.43608361648975025,0.15154446242244446,0.03480123024499848,0.2335735307590675,0.0319311930451851,1
0.6431122379884637,0.24512808537429331,0.9540934878955446,0.4631189391390472,0.4919443555304782,0.5060132643365886,0.35260708873711066,0.4191354257763996,1
0.5995038442469743,0.015129643749657862,0.6146880411029665,0.3897625136754621,0.048101093573269416,0.6388953443957667,0.7511614412917197,0.5683248302594968,0
0.07492467704409478,0.5643865956166376,0.07140429857671116,0.11419247056506088,0.10318365327618961,0.8293319190768411,0.8705285563639333,0.08199321010263139,0
0.019811687198755146,0.13157604339182005,0.40271682755251825,0.09527004225474622,0.13413918600768526,0.9783595989413143,0.8286044140245272,0.28296362931465047,0
0.05946375501702106,0.43645576146542664,0.6434538316820827,0.4818020693463828,0.35609098530470384,0.427418750510131,0.15067029773356444,0.2852663990500104,0
0.42165902327424487,0.15368242891842343,0.5984615732629073,0.10320402181913912,0.8477710310213772,0.33219201489117556,0.5511230498333178,0.5632370128729465,1
0.4848719205928296,0.6424764838973196,0.21235747806624095,0.6699848643478247,0.09933757638277663,0.043110748400036925,0.26389104317011547,0.9404807292805073,0
0.17922355190085948,0.7363840776532337,0.6223082583119485,0.6625041834359693,0.031168695845760208,0.8294015999389115,0.8715720688008278,0.8593857759249149,0
0.01499671952002557,0.7569465549243868,0.7857739749035273,0.396232253781001,0.12497266386069084,0.6652708526991795,0.17729495063746392,0.9563006021969285,0
0.9334869633961731,0.9730247124949734,0.9805008679287488,0.4275216184238012,0.42696995456736986,0.32612453610436576,0.5097925486816054,0.538626015160374,1
0.9039603770339549,0.44782378674345824,0.9248543359667377,0.9958743461768164,0.3933289867021228,0.8253097976035078,0.5262992745776488,0.2702655316287156,1
0.37774257246233367,0.6347556999275931,0.48818995139871146,0.04973437065367459,0.0418739448729778,0.6596116604804719,0.30465618823342855,0.20531843836833186,0
0.956746143310588,0.3577305791802612,0.2537203668076887,0.4563413385407624,0.6139617941406463,0.8410567324830207,0.06664911783743122,0.6169474510991363,1
0.6688069226952709,0.6236484358195691,0.5509026447486054,0.5259497869806385,0.22633614156377546,0.34189588790199466,0.4920430958666836,0.8897873931827135,1
0.1147796764816944,0.5395144262542483,0.4951816976804483,0.15388988043382112,0.41967950287474665,0.3763611491485247,0.15676152168003765,0.013966870863115655,0
0.4842543057639901,0.6007253916237846,0.7881831711827931,0.8121441836144898,0.6610984687592154,0.07072739148073492,0.7337861773467689,0.970532525683507,1
0.9634795354573826,0.38429690184303755,0.3090443603315698,0.9829755785495998,0.7406113292948457,0.7855150951385119,0.7153246886724424,0.6918006342812346,1
0.8297280977897298,0.011823312693403976,0.47250398950111516,0.19893377725144634,0.9220719252596195,0.8977818811662683,0.3487314874138834,0.33156367895429784,1
0.3210299035311204,0.30201252605786,0.778712562545955,0.42167282924013805,0.765458401457141,0.6728430801321785,0.37314034907736005,0.43617541946649985,1
0.23972045623581362,0.33185030751235156,0.6285335420633817,0.1900885361703638,0.03447141242503926,0.9885879703795962,0.08826932812385313,0.34661435480832814,0
0.41552193657534353,0.6110358454455639,0.7631203812913961,0.15604857510531678,0.7493731161595164,0.7886115028071671,0.724309252393945,0.2017115398754169,1
0.325660052172594,0.8381148774578986,0.28134381897255967,0.08193172759219491,0.3531424373074592,0.7262489592025576,0.42512369775147885,0.1683740232569294,0
0.455870045509123,0.9109513782168166,0.6769378971435108,0.30129808490057897,0.3299536327286956,0.909497661460692,0.9999884011072007,0.7165605422020027,1
0.8067830512859197,0.9645943058656384,0.6850812114883882,0.4777808901453864,0.43566641928914296,0.11626812736499159,0.5087783230792516,0.23113605714827457,1
0.4667135029945225,0.7903458666398749,0.8671203879659255,0.9622759011880019,0.8922790416526158,0.8149702464059981,0.19628010684018837,0.2913376385159514,1
0.8920487958666634,0.4856213498986969,0.6923953896907208,0.5610195647867131,0.9922739722506945,0.6702660233859861,0.6450106813236807,0.9789306429270676,1
0.6777649357292563,0.8854276368713837,0.03133113122980358,0.7019808952531402,0.9951398807519859,0.5760856202771149,0.6114801934294168,0.818891512806196,1
0.8181191343079716,0.07397418199463535,0.721068959591103,0.9000023632643553,0.402093486075645,0.004398742692833024,0.1376176428565743,0.2636348028045239,0
