x1,x2,x3,x4,class
0.33105754240327134,0.6234013482168181,0.8503777364968923,0.3401015764692219,1
0.9100391419595032,0.6886649165918762,0.22710977165740054,0.5094501198810808,0
0.3567936806188734,0.2589493380035144,0.11228464791043902,0.22219574856757618,0
0.045241287835702026,0.5038791727815289,0.8292543693167916,0.5846615866417902,1
0.3801677033842411,0.7295612654201781,0.16024744189158446,0.02683953789892035,1
0.44118394358934565,0.7761416672552526,0.9401592068358259,0.9406507514184334,1
0.6362059350589593,0.8879858319934337,0.24177021878456006,0.22075847610100718,1
0.3731678585943071,0.9943326282369167,0.8254535162340622,0.6470024412642621,1
0.15749254287494197,0.7763640337089888,0.6628699341486259,0.7080624284070263,1
0.2539022221691407,0.21262146483854516,0.2356944002799536,0.9012365908233777,0
0.15339395339125272,0.8907904871371441,0.12170426001449197,0.9437795306320332,1
0.46782299447661746,0.8805769789543237,0.04500999102130032,0.8727977158662098,1
0.7821452022671334,0.6544915314271023,0.3159300236071544,0.19866287880044187,0
0.805899098194022,0.23142011439053778,0.8752742985378652,0.39968554199801853,0
0.5341440482202582,0.34768102738171425,0.2042432443439961,0.2524338171633481,0
0.10555309938022572,0.291642965311798,0.9565670113434908,0.21455377801749664,1
0.463851106023499,0.9592531576034097,0.6485160178006814,0.38831956466515627,1
0.5683505475085353,0.23733214463905616,0.7669521553552942,0.5212782354585127,0
0.39067191945861424,0.4385041190416966,0.3988868043066157,0.6032923675937694,1
0.6578077932440629,0.195969021709546,0.30757756929054103,0.8485418833654826,0
0.3068877909525155,0.2128465894868684,0.5663393269909209,0.7830418516324638,0
0.9540246597628876,0.27106599619384875,0.5929269069340795,0.5682376961784446,0
0.5194880964279615,0.028415079311324254,0.32342856835498557,0.6359535376354706,0
0.8393619698964352,0.33818295368962736,0.1476608913893802,0.4281015652631932,0
0.9526811309347357,0.5134016996338802,0.38750579217978276,0.5881338633742057,0
0.5147657942335216,0.4982604687000721,0.018319030017930005,0.8134179173072191,0
0.46139520573165105,0.664278927091931,0.9244711187851764,0.42486124872798336,1
0.466980789857812,0.1634400967913806,0.49798425998609697,0.7775402914292477,0
0.15131330342050942,0.08251701818448542,0.937045480767478,0.427939633007117,0
0.08179624989347001,0.40115105714540666,0.9753314511957444,0.13733335959386062,1
0.05593036371142768,0.47538296121744505,0.4982616112113175,0.9458307398565491,1
0.01896313239929248,0.3767820018420118,0.9031093123571972,0.593220272927863,1
0.47705917136727327,0.24208316063726198,0.14059007786133926,0.5710167529548142,0
0.5815877190338724,0.5303076685011872,0.344637268431889,0.6406186248811954,0
0.2993544790187137,0.2394359048251129,0.9225324878919199,0.5629029004284946,0
0.7543778780792291,0.32803253222341355,0.05257599402858726,0.30199567321771836,0
0.7405261447042658,0.5131512181177649,0.21769899663305325,0.01788818039329243,0
0.37719200346358506,0.3127963689899377,0.10040450789816502,0.7419668879494087,0
0.878215903317052,0.6491314040400671,0.38339131582228725,0.7192131818586602,0
0.4358766835544551,0.46692202603699795,0.916345837687396,0.3717400784337914,1
0.3876621574769167,0.6046795996342202,0.21064976965815796,0.7281558175446534,1
0.8415737801837547,0.09258649290093024,0.6134110008085116,0.7141546671945083,0
0.34877690553174745,0.9099410332143711,0.32599920691098805,0.6853064210382801,1
0.4150832228109178,0.3118931612165853,0.6646982402684884,0.38194044489635914,0
0.14174237938513812,0.6831642262529237,0.9651986345760799,0.4259483559710212,1
0.7718293021822891,0.044747216001238765,0.385784943385465,0.4924527032379219,0
0.18188548494451062,0.1518481090130489,0.3764654182739259,0.7392395063330505,0
0.27584118556620185,0.29067994352246984,0.018062224020071738,0.9047724255291993,1
0.10204929580562616,0.23664789230967587,0.6597202648595916,0.9745333638351305,1
0.008927392376755328,0.1070954158554197,0.36327929374419354,0.8360239777005575,1
0.06715284763431906,0.7295738976488595,0.23415929768219768,0.12231196852848436,1
0.7635427509060886,0.2462243572892704,0.13877374944769827,0.5362882129097246,0
0.3220459797798806,0.03677966380375497,0.15098410431206,0.5585345335961446,0
0.5752653554546877,0.24975560149873932,0.16405515628814404,0.23740867584865866,0
0.5813273664570594,0.29378546609362477,0.9627625955440235,0.11665713166570824,0
0.03656250219541213,0.5725387249000998,0.9739721883608728,0.2847588235681725,1
0.3523019286560801,0.3400825374695322,0.39361984551423745,0.9007606081833562,0
0.6101458393820409,0.9633442367209613,0.14427230443965233,0.636262235679492,1
0.419853730011038,0.259287692829536,0.5659714361654656,0.38673202278267216,0
0.37171586191714767,0.4115162786228381,0.8033391338664055,0.7236278273981532,1
0.7427649074162644,0.4127593607312038,0.014305044944966094,0.6839788968266524,0
0.7440545231353032,0.27964105029215525,0.05547669950282075,0.8776531330633716,0
0.02911860899895702,0.3742053303025734,0.6608037214606926,0.5346863253503071,1
0.9383022337349901,0.5306612669928928,0.9760559161488849,0.6112001613681227,0
0.9013260229729786,0.311661266958871,0.3403095926674188,0.25738606999807334,0
0.566579220198866,0.27805091613643085,0.6837739627787682,0.7609548464404812,0
0.5121989805543454,0.37166060590460226,0.4751199299340334,0.2127031613958903,0
0.8223113078680608,0.9588280615361514,0.37558671034279656,0.5113042855989747,0
0.4193260482724842,0.431079725223385,0.3064839971723726,0.5097260776796076,0
0.5938592420575746,0.7737160751436383,0.8018534326181408,0.9897913097493787,1
0.3531243549511438,0.7396966343630521,0.14235750697123561,0.6378666408886663,1
0.9751104977396471,0.7888003841662476,0.3670796111604112,0.8931431491780832,0
0.7145198602032788,0.3093256751906224,0.35128008946387246,0.7281402329547227,0
0.9092491676055684,0.835397100856772,0.25671809122077316,0.24707399617167425,0
0.2835304637105539,0.7615215812693741,0.0031996730419801,0.504997117546766,1
0.29579204266556935,0.35051061454139376,0.7709273439411763,0.1895131059916465,1
0.47026235273681805,0.7157195971151421,0.5858242035013392,0.9465409741672809,1
0.23490903650842965,0.16322710926459005,0.1835267742543063,0.7000197411386789,0
0.4613654520348919,0.019682957311968563,0.6267718898449306,0.6632096215130808,0
0.4602998416202143,0.43541703612913685,0.9555691167255232,0.9871164036528852,0
0.18670180412655668,0.9375827557439541,0.15352665399204557,0.13930881748269142,1
0.8133505447514696,0.8347257005842114,0.18200967086259467,0.8151632025199618,0
0.8736869584027207,0.4381238215727824,0.43416658868198843,0.4565679153895664,0
0.6727623735786064,0.04912008094255116,0.18215464026705996,0.5457236098670548,0
0.2090877110085354,0.2899437421474661,0.35151628468432505,0.8342999604700995,1
0.15532376384450242,0.4741082216461979,0.7623217689253585,0.8630820154651873,1
0.7257312755592841,0.662691996712907,0.918449991568441,0.7935700724546468,0
0.5386406576976199,0.42798799957963674,0.23945576768325216,0.7423237223575955,0
0.3888277561418766,0.7808052331163603,0.9840344845152663,0.516380713983014,1
0.18193957145971074,0.5136576107076417,0.36654230591392456,0.13671258429843636,1
0.12357837385278958,0.7629791734861111,0.3462474903117059,0.5839271814589752,1
0.6635620295864282,0.27233160223524644,0.8092284271076574,0.6484858149986171,0
0.18163611957926185,0.043337255900386173,0.6860609818760636,0.04872195521113687,0
0.8021480379684404,0.4408253765247584,0.40424299820280796,0.41028189839141405,0
0.12700812668208794,0.44302174972485897,0.18908753890912333,0.8385626112702104,1
0.6386511668704427,0.9935569497606227,0.9026143413929942,0.3049012073821388,1
0.8400124048322614,0.13558840723135357,0.7464472058589411,0.31320132639813736,0
0.2645747130726328,0.9112701824165829,0.5230564316042892,0.9810724633873887,1
0.11979913822510668,0.17486300085806505,0.5867575326628405,0.06331900260284296,1
0.8121485514402396,0.07841151995838924,0.4531773757089601,0.4289831971709369,0
0.5854506304269861,0.9247475026820638,0.854338794842233,0.2915222894567542,1
0.4083282026355788,0.5410640375433192,0.13642127072759558,0.8356267120909086,1
0.5390716955530082,0.07961998385387892,0.12015409721899295,0.8661101037435289,0
0.9207852978939405,0.28708793672035304,0.8901733901801757,0.9891160295312279,0
0.42174676193592053,0.5033151664685166,0.31708510146915425,0.7670762584891053,1
0.7584162971566565,0.33202955053397853,0.323088677325452,0.24056701598391184,0
0.12908902192244687,0.7912272485063422,0.5415556769701935,0.6285505962786562,1
0.7864856756119765,0.24317617410299608,0.5507396265752222,0.2724486462541882,0
0.8627595838687546,0.20738120728081377,0.32292950455137903,0.677252887447332,0
0.09853276211648021,0.08628007130893878,0.5126674007777323,0.6399859275897491,0
0.2679477563076551,0.022380573255744607,0.25597897002064407,0.30910331672343894,0
0.013095966922744062,0.5228283159602115,0.7367983890986124,0.6704049713025738,1
0.7299561285617902,0.2563235706370275,0.016000102216289336,0.6956374611531122,0
0.3631871678956643,0.0320120323440517,0.5715013253917028,0.5377590369863342,0
0.8326489322343841,0.7025332804831774,0.6520755838755379,0.48389636820582005,0
0.2396431713975673,0.8886592664619642,0.8781135691956319,0.45666235697537816,1
0.8749325569159825,0.732412839364411,0.004355308734268815,0.27198776321659923,0
0.3950567375845445,0.4706306137746469,0.46099405220261036,0.9730427611402739,1
0.5322544760110353,0.5859146595319158,0.8096300092803483,0.599363452345744,1
0.6230773839738161,0.20205400025886766,0.04695094373246034,0.8232103936323573,0
0.6096214166029388,0.36299321142726637,0.94146946047792,0.5837222978648073,0
0.6382937742560733,0.7114366177826406,0.008738246857640242,0.8883173698091704,1
0.6888051386009466,0.2489334140135575,0.28445673751815703,0.15807890018777104,0
0.5889659940433991,0.8077530092230865,0.7802247517460256,0.9303088317314055,1
0.5717275862629903,0.5046129842819823,0.5095859984640012,0.9747872889163565,0
0.5943496094224434,0.16316564068017603,0.24536766051901227,0.3282989179775394,0
0.2587062604039,0.31049260959402625,0.7613951439508694,0.9422476568087145,1
0.8375471032672964,0.9364677359666171,0.2558732280211219,0.9058782743978013,0
0.8134093448965433,0.13034008285050913,0.3606085677767127,0.9905547558128619,0
0.23818636475012367,0.5956295502335124,0.29957495104278,0.7106180271360173,1
0.029597495495482296,0.6609567193574674,0.4861232781068545,0.20847579490403023,1
0.8498492388513723,0.7727281600835529,0.16558463391371314,0.7675747696005304,0
0.5155581087639536,0.5987726095873113,0.4471778476321494,0.38758181873395925,1
0.8321323752643738,0.9573772688006503,0.9011765286172919,0.6299523412744013,0
0.8322488860682782,0.4915527340690635,0.23747150679696638,0.9363819043564363,0
0.6058433309048176,0.4874738130684212,0.04226037692445295,0.7316590873301088,0
0.9168825139327057,0.02132391993151239,0.320666207776376,0.6579398328505208,0
0.7807886907989439,0.3795853671620981,0.38114338157713856,0.5196247223035605,0
0.9020791092701006,0.6924413025777015,0.15637528619731011,0.05497006743449773,0
0.45224979617929184,0.6203177025291597,0.17181147158852283,0.9584485190282253,1
0.38470712140467045,0.3225093881615686,0.8279628311384443,0.9321905472963571,0
0.6172841518834387,0.8428417946800767,0.6944389166363844,0.4204756628439995,1
0.5527425021333904,0.42546654839020903,0.16989481062925216,0.5368286313929855,0
0.39038093205024804,0.5536253853658395,0.16216428715946185,0.13547795869220036,1
0.8632177700005547,0.5921109060083469,0.8921283022760877,0.7359142256060376,0
0.056357510756233964,0.7829296634356504,0.5025366668128606,0.8053573156608479,1
0.2406337403339327,0.47994778119588644,0.9273496685954261,0.6969919493051693,1
0.9681146527277602,0.28599994551408625,0.06855389313116234,0.5487163959814227,0
0.838352813804341,0.6444005710862336,0.916416495636826,0.9621772882293109,0
0.20568656166103794,0.4519072722037538,0.32174359337797975,0.16612699325381264,1
0.5466040844042966,0.6220899123251782,0.09137000915005866,0.8278550815721237,1
0.6136705911866694,0.27764943199636727,0.9303517692232169,0.8053788619230401,0
0.5590877401163838,0.8604364452661368,0.25597043875219017,0.724501519600003,1
0.7305898493310424,0.9465408159140531,0.8519827473565971,0.2865878824214405,1
0.3438339265327027,0.8391186734646515,0.27367785060377803,0.24196693605806308,1
0.34044541886550705,0.35583464289835576,0.9140447616544304,0.45434967026119233,1
0.7985485172866129,0.5148243294049778,0.5644532328059833,0.6232187145821948,0
0.5351885616808516,0.33052050554917767,0.3657667365052002,0.9956157080402609,0
0.8468366756266817,0.8099642637127499,0.8235557569180723,0.18831793529422558,0
0.9226621198217931,0.5561995803524691,0.7658034673285578,0.058648422739403405,0
0.4392577772137838,0.8914237644432016,0.6155910216393251,0.8368947557633107,1
0.8818214056079087,0.48548381438585875,0.4468492234356277,0.7810297008177051,0
0.31497396641937425,0.8175809015852885,0.2689313521778678,0.21342616819410543,1
0.9895802082986436,0.45544324858673746,0.7680324010022539,0.6744176916858298,0
0.14143621006950324,0.2311479769142024,0.5015439969978548,0.11059579257824759,1
0.177589305968489,0.6086039256448783,0.34051178608104105,0.10842185348556388,1
0.29625728962630804,0.9342574734485237,0.7972938045441771,0.9065337769520706,1
0.4575528436177053,0.3051513804697964,0.6258679095484279,0.6593401288615,0
0.05400952415853333,0.8765325575509695,0.8816149741104984,0.20073727547723297,1
0.9604541145763869,0.8204165060322163,0.2534766430990786,0.49003200773504374,0
0.0729268218836634,0.4524360098010163,0.1977197249345557,0.12945860541546073,1
0.4289143204082104,0.44718082527535297,0.1751726734062562,0.37110336776237396,1
0.7265101551695557,0.641876504905342,0.5864107327132886,0.16338181192125412,0
0.12923789453602608,0.02671617623999356,0.2226162791135089,0.7758607354695345,0
0.8871037556608207,0.5844358700409387,0.985802710105775,0.8699998688407306,0
0.8459788708826709,0.9884290254445348,0.21610708001586698,0.06881733710581839,0
0.6525035391438141,0.5348949538447895,0.6913132969198447,0.12068071386759383,0
0.42441422554508257,0.385923271129064,0.5918848389210122,0.409100650629714,0
0.25068391460752726,0.8137322713347146,0.2005394151626393,0.06860633095423951,1
0.250015802895844,0.8796696464604862,0.07999159326445426,0.8527660350510977,1
0.2708216335531245,0.632487137983456,0.6410870998597094,0.9797250730677527,1
0.4811528099215011,0.3352997670960479,0.06868371705056764,0.8676663559850212,0
0.3685339850841307,0.47024909578966856,0.868666564812801,0.8190307411955543,1
0.4707930641207698,0.18229422646353888,0.09971150871630208,0.9531197481267007,0
0.19156800340288116,0.9922068630595533,0.26894046656715875,0.6479143729222197,1
0.9831873173354656,0.9239076101904116,0.8019099882480255,0.19305125528147404,0
0.30148554798108795,0.8220305115642554,0.4022155296074621,0.17981134426676582,1
0.39298474598110733,0.6462963035070556,0.24239601113275355,0.8239481888046635,1
0.0664785385464588,0.6175279150428524,0.8447838667229,0.6976353265048543,1
0.7634500669784369,0.4795103459754708,0.38917428388388564,0.4567660741265719,0
0.69099809009222,0.27052653460239895,0.7453882416836866,0.5220554938840208,0
0.4910213821100463,0.6404249520320142,0.23902032699755182,0.6551373921438056,1
0.9719090939141943,0.866859137293062,0.8515817710864735,0.19372943731610748,0
0.7882006329412741,0.5948767430172949,0.5622798641787169,0.9073169225236662,0
0.6572288858535789,0.19791238274600387,0.1327636750811677,0.8033193353339876,0
0.6395309001594959,0.4746034662194547,0.5279956679143883,0.8230162086325872,0
0.45113484524874503,0.775843094322732,0.4532107368416416,0.18713579530113011,1
0.3302205546805316,0.7218005809351613,0.39503953296491134,0.8052991596746685,1
0.9293150777928336,0.6494493098285493,0.6894753557574279,0.04523606598974361,0
0.0677631408257775,0.007600041820348569,0.912081814498359,0.23240810067135442,0
0.5692715853535467,0.7026464902176633,0.6187160392184651,0.5773843575268318,1
0.8525504997625799,0.197037728605428,0.6790735813566655,0.942512550116639,0
0.003922478989080269,0.09123283017255168,0.7958567643245642,0.640208535445869,1
0.8359661268268158,0.4888433123372061,0.5227599939166678,0.11924157583115325,0
0.8624654731806796,0.16226846365465053,0.9438018534755751,0.7553446553748686,0
0.7291420727937922,0.1589474908264683,0.6498480340594409,0.6251500750770659,0
0.7469413078292158,0.8135157354997483,0.20001530427937686,0.5663731858596706,0
0.9267300718933903,0.7373815949408199,0.2861091324538363,0.034093185664500925,0
0.19761824351730717,0.03706165455619648,0.22234222367047218,0.6812497209731743,0
0.49703771624155624,0.6792491739693879,0.5139359110229504,0.15635183148060872,1
0.7321593715375367,0.10271487559927173,0.26222713607719883,0.8643785589195906,0
0.8968752296875336,0.7907545335412832,0.7624404776866563,0.5360802120157462,0
0.47450354612463663,0.033819255417225635,0.9085147184768129,0.7294968883436378,0
0.13161162486200095,0.5542123825438924,0.9172903567496015,0.9270817913838119,1
0.6596706316414359,0.22725472244478095,0.9099394437748693,0.07123304270169872,0
0.04016380835705757,0.3357435073212579,0.19993147041430148,0.8807776191656268,1
0.34401019760727725,0.44093092872842354,0.7734409740211854,0.5946439918921433,1
0.8115261655484585,0.8596211098882427,0.05594479787300799,0.01449415695775258,0
0.900874222440162,0.5588123920643671,0.12868747641115108,0.1671843019230269,0
0.1447502451506042,0.8902843151738257,0.1911502162494777,0.6056160578894245,1
0.2646355535277872,0.24144047072146135,0.8511769385036255,0.27976059705008105,0
0.42735736919573375,0.5900889746747194,0.3114350379460473,0.06991831460710818,1
0.9360909611254823,0.23150744831508707,0.8829162231363857,0.17616093245795472,0
0.32669650602560574,0.26702615165235377,0.7889279867614138,0.8711573740415318,0
0.6429840367549855,0.29541232572969345,0.24075149648861427,0.8504936410507506,0
0.8375112120662183,0.6821910827854301,0.0347195183092448,0.3718367844632079,0
0.03387131138745991,0.08144200569971194,0.6942226001360039,0.22558966006312187,1
0.15874793087548,0.2586576460541262,0.020480533145413538,0.5408150272359111,1
0.20632338048812504,0.6452018136540478,0.6615456976086564,0.9239448900849195,1
0.3226363381385384,0.986885886871415,0.9451956665291482,0.777340590692095,1
0.147327673442062,0.7085056857854527,0.0883510389040354,0.02487588067785429,1
0.6860897744702461,0.9817811898523142,0.21864029354775294,0.5023889882784986,1
0.5645858374289618,0.350185287559706,0.0044845027623935385,0.6914001644663685,0
0.6294583993789836,0.547746272617096,0.5946900445817977,0.3208790434992773,0
0.15914003739032,0.47950714453611676,0.45827224183740856,0.04115734203221255,1
0.5044946019836893,0.380497684672907,0.17280752114372455,0.7480584238843483,0
0.4846414908707043,0.9793779268898881,0.5005402861753315,0.7432641782916741,1
0.8366661348322098,0.5079311540936617,0.3769306207001871,0.4858701709676897,0
0.6432488988433873,0.5655489474157378,0.5732020249497853,0.6065871830206916,0
0.6093872730702847,0.4410809358031821,0.9168485295812007,0.599497778871038,0
0.7955552676550754,0.19855208911739286,0.014121208294981868,0.48737729120531914,0
0.9562306013648035,0.5012939975504487,0.7236763915572653,0.6129965880003093,0
0.1407019000889852,0.8150754867009565,0.5083454993279364,0.02079680281287688,1
0.703645733675634,0.8110086170310067,0.527039108447105,0.16876139826475234,1
0.7683190168788784,0.18900757085864417,0.7617362446372375,0.7045051848532818,0
0.5806504321486706,0.6267116435908664,0.9154832852792416,0.4136344966544373,1
0.0268106687107329,0.975036438819228,0.06504922705360772,0.3161911795932527,1
0.36353816701736885,0.12764860643249232,0.028287645815392448,0.05686070653699804,0
0.38327797562011867,0.7497470169352031,0.7877899422718697,0.5872562137409784,1
0.9034586042929399,0.060854188725824265,0.4425323262068399,0.03204789565758204,0
0.5176831046091619,0.19266415882670662,0.6883569242149875,0.22746620540224993,0
0.33738481249493957,0.5559696989453575,0.4656294664620675,0.9288410511238675,1
0.23510716990989833,0.6740417128842685,0.40627978910187545,0.9490158381498935,1
0.6495550286304048,0.5854787186763852,0.11808454429871673,0.24978290001137338,0
0.4561523562421341,0.051738574957401195,0.0563050701516189,0.050336017199094085,0
0.7958550573136859,0.6846653558780622,0.9495254408945425,0.2476004197037145,0
0.8159251907409588,0.04278076631120642,0.579654320826133,0.6305467388317462,0
0.9109072026592393,0.3838411065057773,0.386877777512208,0.515903906537676,0
0.3664494238461353,0.8819429103103751,0.2715742360447061,0.40921615396466615,1
0.25475612140929993,0.05225700101693165,0.1928403605576825,0.6547297591090084,0
0.5488456490524518,0.8517776940579481,0.945071511747668,0.6666399146533888,1
0.05425013074342133,0.7748609435918832,0.1650329937955739,0.8990934765962048,1
0.08991858067473324,0.2102055337608797,0.05967414579388286,0.22545827417433084,1
0.835909660322727,0.11582890951736613,0.4976372522317408,0.11279226226741601,0
0.48628690697376054,0.8110157862136984,0.781237716590028,0.8629713159020606,1
0.38539267331155225,0.06532192204455645,0.8347039920480608,0.7366928443408532,0
0.2800909222797763,0.30030060430415495,0.33829054267004655,0.1312368625603071,1
0.5381539574349157,0.8890117291019953,0.7160319694495285,0.6411974782990003,1
0.545156693489671,0.8171300340392907,0.41114621466636625,0.7981770238142983,1
0.9205157287951987,0.823288155171636,0.12357356153626853,0.7881187963387984,0
0.142191276039638,0.955956582678282,0.6853006480238463,0.30059230317295105,1
0.5049661084182919,0.9022836779962181,0.7784201651068275,0.1937374724126214,1
0.1357890621272797,0.20137993252989694,0.07945836415903451,0.9442098388072031,1
0.692308569594577,0.4981268848109809,0.44567315440320887,0.4322232291094458,0
0.5825667183936719,0.003659419022401411,0.4756896608057658,0.8788087388704031,0
0.044823689348158724,0.13324477236832066,0.025331864081113986,0.05999943594466084,1
0.8710206360268963,0.16114252585852706,0.4917782505125007,0.5141837123837857,0
0.4939375927236975,0.9123197123661325,0.5671256090701446,0.17811815152411403,1
0.3150359399492939,0.023531619647809587,0.8874849815572549,0.9088507917982702,0
0.04464182302846298,0.5152663989082896,0.9951200415158136,0.94448363814321,1
0.04262601340095418,0.05844661235237136,0.5743757294649772,0.5199488592509766,1
0.08806094743157067,0.08064185832338244,0.022026258289962963,0.5783163459668028,0
0.5921457417317286,0.1897822179847377,0.10753919295003089,0.6025840728781732,0
0.7087222914576021,0.9815737807012159,0.7313074927304097,0.31383634118296355,1
0.7880666920317159,0.5173782248133405,0.9516137790383035,0.1215656054362545,0
0.6834357570356138,0.9172503933476818,0.05313159443623927,0.4608377267226681,1
0.21299723434111795,0.6860263815211209,0.5644634398967172,0.09225003649782038,1
0.4391885577760468,0.6101859714822604,0.14692172505022094,0.944232242167921,1
0.5002000343158841,0.27993148597828255,0.9999681424668319,0.41387805377926834,0
0.9276905220525313,0.7172659153420747,0.2544526585721162,0.5822089167641163,0
0.5310144694893555,0.9761799610201247,0.7355030359377791,0.3331037076907599,1
0.24059162297960524,0.7567728284416102,0.8044496531094235,0.6779614290109299,1
0.252949739139123,0.9130543073850218,0.3917894976105274,0.9177546786333134,1
0.921401674191631,0.15795415098229415,0.20357340415425806,0.3735431680967154,0
0.8459469725943284,0.09195086065418667,0.47533069249696824,0.5691535593932667,0
0.05028496349593903,0.14317810372863682,0.9380068897501083,0.8617747567508114,1
0.41967941805671893,0.7775355704634228,0.4172329203140076,0.21573587900862579,1
0.9346148911934478,0.24948653112490027,0.44065476071506193,0.8888077964930197,0
0.321894044409201,0.9085631596023321,0.2265934649007667,0.4929124204568591,1
0.21907760550264066,0.738407565604256,0.32622539015995033,0.563580693716877,1
0.014809294991433464,0.7383140038245507,0.6705203775978201,0.8043330592361306,1
0.545203284526524,0.5516647074854282,0.6622055098117475,0.5963940859434547,0
0.7551006502064798,0.9928080421214946,0.2517044691755511,0.8118199733406611,1
0.7459286009570189,0.7303696190551998,0.15641789312216225,0.224914957943967,0
0.7678596445908821,0.4286200398635951,0.8961725371904471,0.3636654870441368,0
0.5055951741235816,0.9529592307631851,0.12767849581773005,0.3456532917942755,1
0.6811487751442357,0.6244960274951822,0.9377433326038384,0.7454844338777163,0
0.8953793052843454,0.16794781051237206,0.8941618761348421,0.2055642804870218,0
0.6881672167000425,0.11199185844716031,0.0955668335362807,0.8026295025937594,0
0.6872623164051591,0.910705546927206,0.0474615473265928,0.8558087563261609,1
0.5737593470440108,0.13776267933138964,0.5707220567913982,0.8598337375217168,0
0.15854343420872974,0.5065586670762877,0.8645995116368659,0.5239988423273454,1
0.610856138833833,0.6198321326305942,0.10129109732874886,0.6570585655012409,0
0.3168960914190728,0.4354383776055972,0.4091988678475692,0.5036489970221709,1
0.6349674727662822,0.09911753735846807,0.33985982958406613,0.1354790338172247,0
