x1,x2,x3,x4,x5,class
0.6451764086226303,0.6410167043919847,0.3147201844972234,0.26608609421091023,0.025164216167116504,1
0.8091592623203553,0.5579124877311145,0.7426171166194006,0.060253793499344566,0.6000677586005515,0
0.05140032643311587,0.038967245447121934,0.4391054225181352,0.7761714541743256,0.895082122094313,0
0.21183262564757044,0.0478638622703178,0.5509098510875108,0.39424950877396314,0.33641087527276436,0
0.41281375482712035,0.06913592367748966,0.6841214251514698,0.5083068384716235,0.12113723902805351,0
0.21994990450356677,0.7574178090165675,0.25938186308715283,0.6144546246619951,0.2688373183260593,1
0.6012936670695216,0.8883040263746419,0.8622571942503054,0.22836784758618878,0.9463258442014025,0
0.34552191689673917,0.7771833458825174,0.6140371515425478,0.13732637379547163,0.41991767031979754,0
0.5935661775487864,0.28087581367036696,0.007433312400927816,0.5813891890357598,0.7145703543530894,0
0.7321866198729082,0.7192777579464948,0.038278025409873684,0.8370145659559601,0.40000019474143433,1
0.5473279582324811,0.3559101467115604,0.13605598095647742,0.5217524570951162,0.304822178562135,0
0.10897137306513105,0.4330705960963195,0.12457397435362205,0.9479196234768816,0.957030790161948,1
0.5322887925026515,0.678206256955156,0.5555211475482928,0.519647801883128,0.32537105356170815,1
0.2835904313674561,0.44254756381132554,0.8818870793071362,0.1388369477710546,0.046340526689603645,0
0.8415771554321894,0.3605834172830059,0.0161485818275231,0.7192351477423423,0.8473378404263602,1
0.8748038059833295,0.0010165362325474936,0.8190436962407627,0.013646530841142201,0.520929176469992,0
0.6276305609508642,0.9297518608208586,0.47229952797036623,0.11241299169771979,0.3515410039814424,1
0.981558208622983,0.8686437534462838,0.012705244129489257,0.39736803495549267,0.40681905629377113,0
0.5175151828621389,0.3752856831431367,0.44836146008893685,0.22599662248494368,0.06580338658572593,0
0.9078189423950668,0.7719627863450075,0.4736198013652172,0.662226634825606,0.1959121245874138,0
0.7633722788724574,0.512419424771569,0.772368715223307,0.5677282596210088,0.036007199255729594,1
0.009419744511162453,0.867940196336846,0.12052540229155939,0.5038528545258876,0.08609814411316907,0
0.9069738207795268,0.4287331074234281,0.4064057546596347,0.7683440550423412,0.47375091842210537,1
0.7825104239669822,0.5395762776031224,0.6219141836412221,0.040847021713913745,0.8606744089944763,0
0.5075583958766389,0.6754334966753772,0.5478206124957448,0.9057917907512939,0.9951815033041895,1
0.7524140718545256,0.7468171652092066,0.4222448953867518,0.1220414512959882,0.18305730197453118,0
0.0625002371331439,0.21472503826688016,0.8248689776688884,0.1287601610130905,0.2824273519165894,0
0.07929020917131624,0.537666414984024,0.7493606107420053,0.5807985383792124,0.11452516859903927,1
0.6414972744340315,0.5057040203318838,0.23591357967966742,0.2675256143428615,0.5031901234854553,0
0.7366578448292662,0.45557398966986906,0.5976820040231858,0.8155870720491393,0.5151260585714129,0
0.1266744384907863,0.5536517955051243,0.9437856957214443,0.10019613524812654,0.13944053123380806,0
0.6676078137113752,0.9834562728038372,0.7377420331496201,0.03280158215377793,0.01623594528455996,1
0.9529097721611042,0.9820612955671579,0.7825521044887518,0.97736787113796,0.3815088478557792,1
0.6043067623160853,0.8069307900537002,0.40944910744073293,0.18332013065431074,0.7372840609038352,0
0.31195400282287666,0.7865486531225715,0.9777750617289094,0.5651389580070932,0.06484351438554337,1
0.6240493076247006,0.7856264286155357,0.9425270537408895,0.6396499909622485,0.22442153138448417,1
0.5720470620015854,0.510140058420114,0.42377753501711457,0.6754986336694648,0.6229642078749309,1
0.778332204134298,0.6055735777020707,0.5143584773043993,0.6876319641012778,0.8409464923100735,1
0.7973167892148951,0.12332532611116331,0.7841167129856291,0.9917487329590632,0.6359577605178681,1
0.4282551106789563,0.5778330439615725,0.24091317382131694,0.906144853220369,0.06658869564546066,1
0.9712216826960416,0.5942272491085352,0.8881138977892731,0.3099967373670218,0.027473874206313975,1
0.9495993401185134,0.1974658086885558,0.5785813297295749,0.15585088232404365,0.7941450721631018,0
0.7672172092775211,0.34485529129931003,0.8914390037679478,0.591292444344729,0.7966362549182342,1
0.8284133465181657,0.3778365570230854,0.9806921664166509,0.32116586220206766,0.6402079833190716,1
0.7805908561209326,0.38813326006532045,0.21943762012962464,0.7717742706524289,0.46819274531407995,1
0.21772792910011574,0.7631836894359922,0.7919190320280131,0.39959881820245924,0.9659135186124584,1
0.3586564268839376,0.595575529812802,0.6901866577253417,0.722654780727204,0.7622114130521238,1
0.0795110269906466,0.7176744238814228,0.4887303219127256,0.9485933895355517,0.4270604104102814,0
0.50825443185166,0.6062152741400922,0.6166471046451315,0.6790330424036451,0.11894057340491682,1
0.42833059729694845,0.6844151896261792,0.24864898047853834,0.9826775852706957,0.6092321431146974,1
0.9312417165828581,0.3210747833877513,0.06411480814040338,0.4992206778919307,0.45720296681347505,0
0.9148410102922472,0.7561223105168976,0.4039373675321649,0.179734621090737,0.24729259411610338,0
0.9167306843110723,0.47242353911540047,0.06493265555228456,0.08953221416388601,0.934008657549865,0
0.021289476329733548,0.6064364760957381,0.010774257223934325,0.3567295175331062,0.08712555987458348,0
0.9751378928508252,0.12830514828328055,0.9794023023168793,0.5350050922335887,0.015025126728786531,1
0.20278047132918697,0.11232727310368384,0.08141123808649697,0.7190122437869261,0.8840926062750921,0
0.2730895002325636,0.6258252000150734,0.6723643704252218,0.8409071070580902,0.6584854914403718,1
0.2749999682059078,0.3383259919061592,0.49927797491982895,0.18078767065389678,0.12293955919364441,0
0.39019608400169237,0.9095095188787151,0.6611716199856439,0.34263072181308796,0.668018572114873,1
0.3295609570963358,0.31637379500606777,0.22548818228602197,0.43719737655031055,0.5856512949270419,0
0.2785568055584169,0.3036787380151097,0.39406448819237916,0.5503948866252555,0.2863395310166774,0
0.4202841404228771,0.7302335815740499,0.6990299358691762,0.9815638882395652,0.9714363489473552,1
0.23592087893230274,0.8277383205071764,0.32046446226122616,0.28799837198530853,0.15532548700774973,0
0.9016880832651687,0.26143600314743587,0.1815517544815849,0.7057980161557115,0.8618485974011414,0
0.7728055958408782,0.23544551771646527,0.1800202275743935,0.6050293190802724,0.7287896743482241,0
0.44200344062616115,0.29400334430129305,0.009057459944033508,0.8894289830101612,0.19337487784298812,0
0.6169406573700351,0.2067634510347558,0.409297149960841,0.9389785950477801,0.3297078770747389,1
0.48095470812821184,0.6545060792069783,0.8967036475014664,0.5627043888140615,0.563618850242447,1
0.41520295383040917,0.971489070948242,0.8174092069149284,0.3463291614587263,0.09601318725365038,1
0.6082571290116096,0.23894098325432833,0.20434680084183654,0.7728935868975588,0.5464036356933577,0
0.41643876133050806,0.4382973669254,0.7982056384353112,0.16061880205356993,0.7842648969061259,0
0.23467402815020588,0.5936823321041853,0.42634937472585366,0.7413178886781806,0.890560454547304,1
0.7519417773521565,0.7396799099786457,0.7209782587278389,0.7546670640912087,0.5356804677397297,1
0.8621684866460333,0.8146967124578848,0.09816665311209649,0.15915191578653465,0.6472866951168209,0
0.6331587587483817,0.745535950489733,0.7076966641409175,0.4940015223729588,0.4445367999366596,1
0.6064798202930315,0.15136145447837845,0.5501634172868154,0.38140932345421874,0.19594923974757938,0
0.4755671099136337,0.17241574624093503,0.2775996083278738,0.20017868781625892,0.9935680284503633,0
0.81701932119061,0.5681965414109442,0.4790720931525615,0.07312846186662458,0.9750514236179196,0
0.7263818328049074,0.7842282624860953,0.8744461144391579,0.9479048907883618,0.02329266421540288,1
0.5279301166295409,0.05975187611957822,0.6844515916020479,0.9798189035019991,0.6171535068849654,1
0.09951935274410639,0.21222835222836967,0.12685876049420697,0.8940475452613054,0.1868054971947024,0
0.884815040801255,0.509496955634573,0.34932291008541916,0.5687917280210663,0.15395828990350946,0
0.48754647297821674,0.3277725352166594,0.927726946402983,0.04259489160454022,0.6578031395337796,0
0.3118887025512732,0.937679607069629,0.9606475131413128,0.620280289391183,0.3602584483689044,1
0.02144348801778917,0.8799189281919785,0.6663549721273856,0.6788928842963597,0.9835115556560902,1
0.7893090893822468,0.7281278758523797,0.37536777072429794,0.015277421115418854,0.9872178395939555,0
0.5768274524492112,0.9049603385951869,0.797942089783428,0.9620918790957871,0.07207563006047413,1
0.22663753053739477,0.2750034872926034,0.02885186082925595,0.8957764589580376,0.005885473823473375,0
0.889328087648247,0.3814864223030484,0.4572184362569197,0.7260716997046051,0.7076625424453769,1
0.5057691720475469,0.7631967260662955,0.3841809678419701,0.9561371643008985,0.49698166336241056,1
0.8090350201576473,0.24583634509477637,0.9121063547563052,0.9737344117791551,0.6957475337478882,1
0.08667036677592455,0.3105508516037254,0.0335426573049582,0.8891974374386856,0.46415735067786323,0
0.3775638261810398,0.7618105214182497,0.07576647412343729,0.7399236345828479,0.39734839664303945,1
0.6138563360940953,0.11645922725837765,0.3512489050958184,0.16459071028259553,0.9977993817259077,0
0.303240304435211,0.4957910898233815,0.7495817402638367,0.2688398191539759,0.6674907695384609,0
0.01735619154629031,0.3289725249362696,0.8695308447725151,0.36698546165400814,0.11001925848158611,0
0.08469782865596631,0.7332155146435972,0.007881918661747367,0.9942936048749736,0.2252531950547445,1
0.7211436653488442,0.9736629783304074,0.4076862867267643,0.6690776178004406,0.7012558127816356,1
0.01564932207790981,0.5583404681306514,0.14407425982799094,0.5705431779976299,0.009959433231370385,0
0.4244208675870107,0.8332777251274839,0.18990063221598652,0.5837910652029117,0.7157002689459319,1
0.17440092786965045,0.3371639085631145,0.48234586980707694,0.4039222063368252,0.7262481444513337,0
0.6385202803799208,0.6234741434290636,0.2873218531333668,0.28683580619022275,0.18854981571707086,0
0.5387417788887777,0.21898476856603233,0.08971490230354262,0.559623759507761,0.7373272636538811,0
0.41212304473814065,0.1477487488347784,0.21237276310618747,0.27138766188163543,0.9873639588234386,0
0.872656018355627,0.5169990152174407,0.16368185239413924,0.6728538616765395,0.832006360782093,1
0.6105326041123695,0.1384428822177498,0.9267777111255445,0.8508475472732304,0.317850797314819,1
0.5743634629072718,0.4392840632191145,0.07672666544588325,0.37517401989779875,0.6743981535466317,0
0.15796684464341137,0.5612682362932591,0.7366273363454241,0.8824039651310595,0.028235345719567095,1
0.12972771823220397,0.9855879221740987,0.6691514750751671,0.9522175109400394,0.1601413158995949,1
0.614430273912001,0.3341293666246544,0.202629552321954,0.7687753295905366,0.8651361145390709,0
0.8520388302315819,0.6560777263270017,0.3168384414861485,0.02878265658748913,0.17545401323286536,0
0.6755022451408974,0.13244660529765762,0.3274677241287661,0.8701006895896153,0.24590424874560946,0
0.9581036599538589,0.5124672958581853,0.655350531943112,0.2596463777404351,0.6186236630239684,1
0.8505188293230105,0.3088736741869329,0.6147913660032229,0.38589170581615095,0.7978508387036823,0
0.8987220187881175,0.5831267227347496,0.9125842233863675,0.4158131405645231,0.49129818946554793,1
0.04473165226613651,0.3179179453206622,0.46280780039022285,0.8887931728518809,0.2838426247389939,1
0.18215156710037905,0.6756092051934204,0.47688247583226273,0.41851318915511115,0.9700840155907464,1
0.20251587179303043,0.19373765537436827,0.2822117620104483,0.06599756766018772,0.35809713946265,0
0.1902372630485415,0.7389291330828518,0.16788457640106924,0.22605077743919877,0.15552099864273716,0
0.7698143762543044,0.46578692569956526,0.8026077045136457,0.8937732673206688,0.9792708956478222,1
0.02179518469324948,0.15991178015240226,0.6364655123819417,0.4048381833621931,0.4146687381134929,0
0.2493538729536241,0.409654797567668,0.37893279244689326,0.7451963799270599,0.03742528924873867,0
0.42877737697240825,0.6957806855024076,8.133676783783628e-05,0.04148205139071237,0.7887220368783545,0
0.35273351905060457,0.893252893020525,0.4202162958786573,0.70124943670538,0.721964902323022,1
0.9810286094475277,0.42639362098883626,0.19442271618642193,0.2631695823907789,0.1808565931033237,0
0.11429423480254386,0.6178786324478175,0.6409060881985881,0.31433251992763944,0.6019270671725738,0
0.5175594833366893,0.32697036850528416,0.575474443094974,0.9377639233736267,0.9557764582146476,1
0.03917468638657817,0.1202109541180052,0.01737353211529069,0.04638069943266121,0.9387805897220776,0
0.9257688580899506,0.2897906965003816,0.3455700406962887,0.5061409772467741,0.2620595476797076,0
0.15091471929370737,0.11162631297448722,0.8104234239966791,0.1454148533498767,0.49647516590979857,0
0.7053865742957871,0.6754383639431226,0.07118834710216615,0.6297042393153477,0.6682268664532885,1
0.5574553925091844,0.5998010588822432,0.15575673706997184,0.6220900700342877,0.4860699458435067,1
0.4051850861700921,0.19052775548223044,0.20035890528339395,0.3592680872523034,0.26105936207729985,0
0.6386008831992085,0.2876282067901539,0.8061544441721195,0.8238451933096089,0.36094199028917473,1
0.29404388544024074,0.8831261135271571,0.5052068444955782,0.6173466685115404,0.16177079763498414,1
0.7796742707259346,0.37468160200872624,0.844666022617079,0.9936844509709968,0.7535408346899828,1
0.5770408658662742,0.1553071217186215,0.4156205160536016,0.7633149600850747,0.776529115619842,0
0.6700391951390817,0.47882107804495255,0.09489401131243336,0.6134930257164668,0.9427036063208672,0
0.48662449314116263,0.4621847530161476,0.8361430502336977,0.2795002365047581,0.5068055429427236,1
0.6431233031225886,0.8856358068889619,0.14790190811622772,0.21265162067669952,0.43456649766107747,0
0.5753875220976723,0.5377768604229651,0.7303381713387479,0.5455285688577336,0.18270054591016638,1
0.3485332186885427,0.8947357063801901,0.7741972184613617,0.41242757148898856,0.6153970632341488,1
0.38457858688307456,0.18990462297482524,0.022105694940285248,0.8385854024362174,0.09942872269218772,0
0.01996866415057852,0.7747471422979112,0.142909325957145,0.5864648911558183,0.7599852828355572,0
0.10674633028112446,0.49610442016674006,0.07203498135101405,0.42947042401298063,0.13299340153023986,0
0.34651615149010107,0.4747765925416726,0.3172689507738572,0.7254905125440183,0.5476742380003102,1
0.8411200082921434,0.5085475316138375,0.48828720122378233,0.8705062074524109,0.6688400467087612,1
0.06023140973323449,0.47804355927302855,0.8714220763582251,0.6890083928950919,0.3161719863697017,1
0.2032712327890953,0.3902393414831029,0.10354956385612468,0.5780919803579367,0.2043085924817214,0
0.45756505385359536,0.07736586113671962,0.91995472634787,0.9532913446718477,0.28847292490072995,1
0.9733145001513898,0.5540236400870618,0.7031235555522471,0.48739924195344053,0.007205805567193857,1
0.9263245634977786,0.6804008679088697,0.035590164833628646,0.44122083264995327,0.3803284233566905,0
0.11198885056029151,0.8541273078791521,0.4640540616969554,0.3124400777119114,0.8377523170636952,1
0.0011915587499794489,0.2880850781478015,0.019963073396533026,0.7988521479489608,0.6500786613800853,0
0.09804636515747844,0.24905458173106465,0.3332387725331575,0.8226433457109377,0.19656221875418267,0
0.9884499651461962,0.09329011721068059,0.5664722163050719,0.3695568562864049,0.17811251048507926,0
0.9225431748762566,0.5311439098164185,0.5971583785689737,0.31185614635304715,0.6932893813861484,1
0.300494009827592,0.41761317958031974,0.839243691747542,0.013003039120663251,0.16601114946282136,0
0.8371416157720334,0.919021099917889,0.7939835404966886,0.9297874563474332,0.9409405692710431,1
0.4167816930789682,0.3788107208943292,0.14506187900309386,0.045060302012494,0.33393107434915104,0
0.28137978295586596,0.5376030534091413,0.3255810726326801,0.037508587983988595,0.43167792109180003,0
0.2045351256948582,0.523897950079893,0.9713439208976032,0.5373643173544408,0.8414648963692857,1
0.14984051073275295,0.5095467984893256,0.371067653739656,0.1709874277809259,0.5244904069265955,0
0.10031714178997375,0.6330188057580146,0.08793366463469876,0.378258441115885,0.23484404941619197,0
0.22017071519699405,0.944134864609905,0.37123108381520686,0.23423072702591352,0.29621860807854516,0
0.7763157415285638,0.3571171826757513,0.28428084931500097,0.4069081658622058,0.9900348833677817,0
0.2681983731827374,0.16606850358274006,0.2770908805902731,0.8505372137508482,0.41977500543067237,0
0.6464481420771288,0.7709123397678865,0.5700208684411916,0.7644587786123392,0.8591317079776011,1
0.8770168076766408,0.46535360493171884,0.2461638689625376,0.2719694491987341,0.008972374315712406,0
0.9080645550374403,0.8998243855662407,0.7163274449144228,0.9230301030887699,0.8652696373746628,1
0.6204350448459491,0.8901908685016806,0.08645236184350114,0.430009109663534,0.12676313107515647,0
0.36754237032036274,0.8057858160437045,0.16695129362535444,0.7452180253474956,0.20620358845137776,1
0.9036628398304686,0.8538886813141014,0.21881690220722583,0.8771750418001388,0.9401113545295771,1
0.912069496710229,0.5598954354313743,0.4023544137296794,0.1975055846396797,0.47916341089516745,0
0.11473749660749122,0.47844580299193995,0.6676249492601108,0.3753489235356833,0.11957401298338388,0
0.5365350815323009,0.32796539200790487,0.9593421370700194,0.27933096085824005,0.6764327930274372,1
0.6376409361624189,0.07367794393672644,0.6521114860155216,0.44151818628864303,0.2222240803394402,0
0.0005056498532730602,0.8836139481870456,0.8057936544087253,0.7563328921090784,0.18421810713302234,1
0.9162888677400473,0.8710930737882797,0.3850918693135875,0.37432256639737727,0.10293037865826737,1
0.3210055888957346,0.48991892293831596,0.09604845921394745,0.5461500522958409,0.8587005981392836,0
0.5065356605882303,0.049150566871885126,0.8139921061424458,0.17517529426558232,0.8054940484762172,0
0.3781555636494197,0.515056595310058,0.9726830685347609,0.9587630393270946,0.05626286169110151,1
0.8113070208992239,0.9742620079555564,0.9726208987310527,0.6739459018709858,0.13816768498907084,1
0.6937904266445297,0.5352365562811071,0.9374815115317842,0.30889183752489535,0.08574566458095823,1
0.3400998350451856,0.23806017223785103,0.9337775084104698,0.9714791732100415,0.20637873482047053,1
0.196471880613999,0.6809170517796251,0.9376433903260056,0.11896626804176336,0.6724191384683078,1
0.8468059107921829,0.015674943882672876,0.825768533670382,0.007195275622508213,0.3447303732034831,0
0.7732286468858586,0.6758755703287214,0.5215304239627024,0.9825169880942627,0.9286229357444157,0
0.9022002204759665,0.5055824497208724,0.21162982700198063,0.3718980562035553,0.8343744062950431,0
0.016199851732430992,0.7481951637919461,0.5834320192146408,0.14959292376151778,0.4968783283945364,0
0.39287735449848915,0.9605277314961473,0.06169485066812386,0.48153363518199865,0.11784133770604543,0
0.9300169533304079,0.7633530832263354,0.7654938882134313,0.2750146764241338,0.7675290827403457,1
0.07191898113955353,0.2807749112797824,0.08834983679787911,0.3871329461375237,0.4251288511284671,0
0.1003639286606759,0.9339327452992173,0.5947017023583372,0.8976504689674224,0.537977854286806,1
0.29963581398942896,0.7446506606451162,0.5245775066327948,0.7847753380302707,0.9169204944435551,1
0.6599313085632524,0.3461827462352114,0.9554609927572384,0.43733123404243257,0.42094110622937575,1
0.37945865693136727,0.9099114622825009,0.12171471963720804,0.7362548495450913,0.6299068324300158,1
0.49294235238414397,0.05780291843150054,0.9679772891801348,0.8845536529020428,0.033060923756678795,1
0.9253941474428163,0.031508987844591885,0.05463123531247127,0.7286241877510135,0.45495819499807355,0
0.15352597720267525,0.07383423455267224,0.34208025374159434,0.8471371643171397,0.8694219795823918,0
